1422886844723,21.7,1.0,
1422886849724,34.2,1.0,
1422886854726,34.2,1.0,
1422886859726,34.2,1.0,
1422886864723,34.2,1.0,
1422886869728,77.7,1.0,
1422886874728,77.7,1.0,
1422886879727,77.7,1.0,
1422886884728,77.7,1.0,
1422886889728,77.7,1.0,
1422886894729,77.7,1.0,
1422886899728,77.7,1.0,
1422886904727,77.7,1.0,
1422886909732,84.3,1.0,
1422886914730,84.3,1.0,
1422886919730,84.3,1.0,
1422886924730,84.3,1.0,
1422886929732,84.3,1.0,
1422886934733,84.3,1.0,
1422886939730,84.3,1.0,
1422886944731,84.3,1.0,
1422886949731,88.8,1.0,
1422886954736,88.8,1.0,
1422886959735,88.8,1.0,
1422886964765,88.8,1.0,
1422886969765,88.8,1.0,
1422886974774,88.8,1.0,
1422886979765,88.8,1.0,
1422886984765,88.8,1.0,
1422886989764,88.8,1.0,
1422886994765,88.8,1.0,
1422886999765,88.8,1.0,
1422887004765,88.8,1.0,
1422887009765,88.8,1.0,
1422887014766,88.8,1.0,
1422887019768,88.8,1.0,
1422887024768,88.8,1.0,
1422887029770,88.8,1.0,
1422887034769,88.8,1.0,
1422887039811,88.8,1.0,
1422887044769,88.8,1.0,
1422887049769,89.5,1.0,
1422887054770,89.5,1.0,
1422887059771,89.5,1.0,
1422887064772,89.5,1.0,
1422887069771,90.4,1.0,
1422887074772,90.4,1.0,
1422887079770,90.4,1.0,
1422887084771,90.4,1.0,
1422887089773,92.9,1.0,
1422887094773,92.9,1.0,
1422887099774,92.9,1.0,
1422887104775,92.9,1.0,
1422887109774,91.9,1.0,
1422887114775,91.9,1.0,
1422887119782,91.9,1.0,
1422887124773,91.9,1.0,
1422887129775,94.1,1.0,
1422887134775,94.1,1.0,DataNodeUnit,ScaleOut,
1422887139781,94.1,1.0,DataNodeUnit,ScaleOut,
1422887144775,94.1,1.0,DataNodeUnit,ScaleOut,
1422887149776,90.7,1.0,DataNodeUnit,ScaleOut,
1422887154778,90.7,1.0,DataNodeUnit,ScaleOut,
1422887159776,90.7,1.0,DataNodeUnit,ScaleOut,
1422887164777,90.7,1.0,DataNodeUnit,ScaleOut,
1422887169777,90.4,1.0,DataNodeUnit,ScaleOut,
1422887174779,90.4,1.0,DataNodeUnit,ScaleOut,
1422887179778,90.4,1.0,DataNodeUnit,ScaleOut,
1422887184777,90.4,1.0,DataNodeUnit,ScaleOut,
1422887189779,93.1,1.0,DataNodeUnit,ScaleOut,
1422887194780,93.1,1.0,DataNodeUnit,ScaleOut,
1422887199780,93.1,1.0,DataNodeUnit,ScaleOut,
1422887204779,93.1,1.0,DataNodeUnit,ScaleOut,
1422887209784,87.9,1.0,DataNodeUnit,ScaleOut,
1422887214779,87.9,1.0,DataNodeUnit,ScaleOut,
1422887219779,87.9,1.0,DataNodeUnit,ScaleOut,
1422887224780,87.9,1.0,DataNodeUnit,ScaleOut,
1422887229816,93.3,1.0,DataNodeUnit,ScaleOut,
1422887234785,93.3,1.0,DataNodeUnit,ScaleOut,
1422887239784,93.3,1.0,DataNodeUnit,ScaleOut,
1422887244784,93.3,1.0,DataNodeUnit,ScaleOut,
1422887249785,88.7,1.0,DataNodeUnit,ScaleOut,
1422887254783,88.7,1.0,DataNodeUnit,ScaleOut,
1422887259785,88.7,1.0,DataNodeUnit,ScaleOut,
1422887264791,88.7,1.0,
1422887269786,93.6,1.0,
1422887274786,93.6,1.0,
1422887279789,93.6,1.0,
1422887284786,93.6,1.0,
1422887289787,91.7,1.0,
1422887294822,91.7,1.0,
1422887299787,91.7,1.0,
1422887304787,91.7,1.0,
1422887309789,91.4,1.0,
1422887314788,91.4,1.0,
1422887319790,91.4,1.0,
1422887324792,91.4,1.0,
1422887329791,94.7,1.0,
1422887334792,94.7,1.0,
1422887339790,94.7,1.0,
1422887344791,94.7,1.0,
1422887349793,92.6,1.0,
1422887354792,92.6,1.0,
1422887359791,92.6,1.0,
1422887364794,92.6,1.0,
1422887369792,94.9,1.0,
1422887374794,94.9,1.0,
1422887379797,94.9,1.0,
1422887384795,94.9,1.0,
1422887389806,87.0,1.0,
1422887394794,87.0,1.0,
1422887399796,87.0,1.0,
1422887404797,87.0,1.0,
1422887409798,87.0,1.0,
1422887414797,87.0,1.0,
1422887419797,87.0,1.0,
1422887424798,87.0,1.0,
1422887429797,90.2,1.0,
1422887434800,90.2,1.0,
1422887439804,90.2,1.0,
1422887444800,90.2,1.0,
1422887449801,95.4,1.0,
1422887454801,95.4,1.0,
1422887459804,95.4,1.0,
1422887464804,95.4,1.0,
1422887469808,92.4,1.0,
1422887474806,92.4,1.0,
1422887479824,92.4,1.0,
1422887484806,92.4,1.0,
