Time , ongoingAction, targetedNodeID
1422885734614,0.4074,EventProcessingUnit,ScaleOut,
1422885739642,1.2222,EventProcessingUnit,ScaleOut,
1422885744619,0.3056,EventProcessingUnit,ScaleOut,
1422885749622,1.2222,EventProcessingUnit,ScaleOut,
1422885754620,1.2222,EventProcessingUnit,ScaleOut,
1422885759620,0.0679,EventProcessingUnit,ScaleOut,
1422885764620,0.2444,EventProcessingUnit,ScaleOut,
1422885769621,0.4074,EventProcessingUnit,ScaleOut,
1422885774621,0.0719,EventProcessingUnit,ScaleOut,
1422885779622,1.2222,EventProcessingUnit,ScaleOut,
1422885784627,0.094,EventProcessingUnit,ScaleOut,
1422885789622,1.2222,EventProcessingUnit,ScaleOut,
1422885794643,1.2222,EventProcessingUnit,ScaleOut,
1422885799622,0.1746,EventProcessingUnit,ScaleOut,
1422885804623,1.2222,EventProcessingUnit,ScaleOut,
1422885809623,0.3056,EventProcessingUnit,ScaleOut,
1422885814623,0.6111,EventProcessingUnit,ScaleOut,
1422885819623,0.6111,EventProcessingUnit,ScaleOut,
1422885824625,0.0622,
1422885829624,0.1944,
1422885834640,0.0864,
1422885839625,0.1414,
1422885844627,0.1296,
1422885849627,0.1197,
1422885854626,0.1728,
1422885859630,0.0915,
1422885864628,0.2593,
1422885869627,0.0741,
1422885874630,1.5556,
1422885879628,0.0741,
1422885884628,0.1556,
1422885889631,0.1414,
1422885894639,1.5556,
1422885899633,0.2222,
1422885904633,0.0864,
1422885909634,0.3111,
1422885914633,0.0676,
1422885919642,0.2222,
1422885924636,0.1296,
1422885929641,0.0972,
1422885934637,0.1728,
1422885939636,0.1197,
1422885944638,0.0556,
1422885949638,0.0648,
1422885954638,0.0598,
1422885959637,0.0648,
1422885964638,0.0676,
1422885969638,0.0444,
1422885974638,0.0598,EventProcessingUnit,ScaleIn,
1422885979640,0.0707,EventProcessingUnit,ScaleIn,
1422885984641,0.0486,EventProcessingUnit,ScaleIn,
1422885989639,0.0815,
1422885994639,0.1358,
1422885999646,0.0719,
1422886004640,0.2037,
1422886009640,0.0611,
1422886014657,0.3056,
1422886019642,0.0531,
1422886024648,0.1358,
1422886029649,0.0679,
1422886034650,0.1222,
1422886039651,0.1019,
1422886044650,0.1111,
1422886049652,0.2037,
1422886054650,0.0719,
1422886059651,0.1222,
1422886064649,0.0531,
1422886069652,1.2222,
1422886074654,0.0873,
1422886079653,0.0815,
1422886084655,0.1358,
1422886089653,0.0679,
1422886094657,0.1222,
1422886099655,0.0611,
1422886104657,0.4074,
1422886109661,0.0815,
1422886114658,0.1222,
1422886119656,0.1019,
1422886124657,0.1019,
1422886129657,0.2037,
1422886134657,0.0815,DataNodeUnit,ScaleOut,
1422886139659,0.3056,DataNodeUnit,ScaleOut,
1422886144657,0.0611,DataNodeUnit,ScaleOut,
1422886149660,0.2037,DataNodeUnit,ScaleOut,
1422886154660,0.0679,DataNodeUnit,ScaleOut,
1422886159658,0.1358,DataNodeUnit,ScaleOut,
1422886164660,0.0873,DataNodeUnit,ScaleOut,
1422886169658,0.094,DataNodeUnit,ScaleOut,
1422886174661,0.1528,DataNodeUnit,ScaleOut,
1422886179660,0.0643,DataNodeUnit,ScaleOut,
1422886184660,0.3056,DataNodeUnit,ScaleOut,
1422886189664,0.0556,DataNodeUnit,ScaleOut,
1422886194663,0.1528,DataNodeUnit,ScaleOut,
1422886199663,0.0719,DataNodeUnit,ScaleOut,
1422886204661,0.1019,DataNodeUnit,ScaleOut,
1422886209663,0.0679,DataNodeUnit,ScaleOut,
1422886214662,0.3056,DataNodeUnit,ScaleOut,
1422886219662,0.1358,DataNodeUnit,ScaleOut,
1422886224673,0.0719,DataNodeUnit,ScaleOut,
1422886229664,0.4074,DataNodeUnit,ScaleOut,
1422886234663,0.0643,DataNodeUnit,ScaleOut,
1422886239664,0.6111,DataNodeUnit,ScaleOut,
1422886244675,0.0643,DataNodeUnit,ScaleOut,
1422886249677,0.1746,DataNodeUnit,ScaleOut,
1422886254666,0.0815,DataNodeUnit,ScaleOut,
1422886259667,0.0643,
1422886264667,0.0643,
1422886269667,0.0643,
1422886274666,0.0643,
1422886279673,0.0643,
1422886284671,0.0643,
1422886289670,0.0643,
1422886294672,0.0643,
1422886299672,0.0643,
1422886304675,0.0643,
1422886309672,0.0643,
1422886314670,0.0643,
1422886319671,0.0643,
1422886324680,0.0643,
1422886329671,0.0643,
1422886334671,0.0643,
1422886339675,0.0643,
1422886344674,0.0643,
1422886349672,0.0643,
1422886354673,0.0643,
1422886359672,0.0643,
1422886364673,0.0643,
1422886369673,0.0643,
1422886374674,0.0643,
1422886379673,0.0643,
1422886384674,0.0643,
1422886389674,0.0643,
1422886394675,0.0643,
1422886399677,0.0643,DataNodeUnit,ScaleOut,
1422886404678,0.0643,DataNodeUnit,ScaleOut,
1422886409677,0.0643,DataNodeUnit,ScaleOut,
1422886414675,0.0643,DataNodeUnit,ScaleOut,
1422886419678,0.0643,DataNodeUnit,ScaleOut,
1422886424677,0.0643,DataNodeUnit,ScaleOut,
1422886429677,0.0643,DataNodeUnit,ScaleOut,
1422886434678,0.0643,DataNodeUnit,ScaleOut,
1422886439677,0.0643,DataNodeUnit,ScaleOut,
1422886444677,0.0643,DataNodeUnit,ScaleOut,
1422886449680,0.0643,DataNodeUnit,ScaleOut,
1422886454678,0.0643,DataNodeUnit,ScaleOut,
1422886459681,0.0643,DataNodeUnit,ScaleOut,
1422886464680,0.0643,DataNodeUnit,ScaleOut,
1422886469683,0.0643,DataNodeUnit,ScaleOut,
1422886474681,0.0643,DataNodeUnit,ScaleOut,
1422886479681,0.0643,DataNodeUnit,ScaleOut,
1422886484681,0.0643,DataNodeUnit,ScaleOut,
1422886489684,0.0643,DataNodeUnit,ScaleOut,
1422886494685,0.0643,DataNodeUnit,ScaleOut,
1422886499682,0.0643,DataNodeUnit,ScaleOut,
1422886504682,0.0643,DataNodeUnit,ScaleOut,
1422886509682,0.0643,DataNodeUnit,ScaleOut,
1422886514686,0.0643,DataNodeUnit,ScaleOut,
1422886519682,0.0643,
1422886524685,0.0643,
1422886529684,0.0643,
1422886534688,0.0643,
1422886539704,0.0643,
1422886544684,0.0643,
1422886549684,0.0643,
1422886554686,0.0643,
1422886559687,0.0643,
1422886564685,0.0643,
1422886569685,0.0643,
1422886574686,0.0643,
1422886579687,0.0643,
1422886584689,0.0643,
1422886589689,0.0643,
1422886594689,0.0643,
1422886599690,0.0643,
1422886604689,0.0643,
1422886609691,0.0643,
1422886614690,0.0643,
1422886619690,0.0643,
1422886624691,0.0643,
1422886629692,0.0643,
1422886634689,0.0643,
1422886639693,0.0643,
1422886644692,0.0643,
1422886649691,0.0643,
1422886654690,0.0643,
1422886659691,0.0643,
1422886664693,0.0643,
1422886669691,0.0643,
1422886674692,0.0643,
1422886679692,0.0643,
1422886684699,0.0643,
1422886689694,0.0643,
1422886694693,0.0643,
1422886699695,0.0643,
1422886704695,0.0643,
1422886709706,0.0643,
1422886714703,0.0643,DataNodeUnit,ScaleOut,
1422886719703,0.0643,DataNodeUnit,ScaleOut,
1422886724702,0.0643,DataNodeUnit,ScaleOut,
1422886729704,0.0643,DataNodeUnit,ScaleOut,
1422886734703,0.0643,DataNodeUnit,ScaleOut,
1422886739702,0.0643,DataNodeUnit,ScaleOut,
1422886744704,0.0643,DataNodeUnit,ScaleOut,
1422886749706,0.0643,DataNodeUnit,ScaleOut,
1422886754704,0.0643,DataNodeUnit,ScaleOut,
1422886759705,0.0643,DataNodeUnit,ScaleOut,
1422886764705,0.0643,DataNodeUnit,ScaleOut,
1422886769707,0.0643,DataNodeUnit,ScaleOut,
1422886774706,0.0643,DataNodeUnit,ScaleOut,
1422886779705,0.0643,DataNodeUnit,ScaleOut,
1422886784706,0.0643,DataNodeUnit,ScaleOut,
1422886789709,0.0643,DataNodeUnit,ScaleOut,
1422886794710,0.0643,DataNodeUnit,ScaleOut,
1422886799707,0.0643,DataNodeUnit,ScaleOut,
1422886804709,0.0643,DataNodeUnit,ScaleOut,
1422886809709,0.0643,DataNodeUnit,ScaleOut,
1422886814710,0.0643,DataNodeUnit,ScaleOut,
1422886819709,0.0643,DataNodeUnit,ScaleOut,
1422886824709,0.0643,DataNodeUnit,ScaleOut,
1422886829709,0.0643,DataNodeUnit,ScaleOut,
1422886834733,0.0643,DataNodeUnit,ScaleOut,
1422886839721,0.0643,DataNodeUnit,ScaleOut,
1422886844723,0.0643,
1422886849724,0.0643,
1422886854726,0.0643,
1422886859726,0.0643,
1422886864723,0.0643,
1422886869728,0.0643,
1422886874728,0.0643,
1422886879727,0.0643,
1422886884728,0.0643,
1422886889728,0.0643,
1422886894729,0.0643,
1422886899728,0.0643,
1422886904727,0.0643,
1422886909732,0.0643,
1422886914730,0.0643,
1422886919730,0.0643,
1422886924730,0.0643,
1422886929732,0.0643,
1422886934733,0.0643,
1422886939730,0.0643,
1422886944731,0.0643,
1422886949731,0.0643,
1422886954736,0.0643,
1422886959735,0.0643,
1422886964765,0.0643,
1422886969765,0.0643,
1422886974774,0.0643,
1422886979765,0.0643,
1422886984765,0.0643,
1422886989764,0.0643,
1422886994765,0.0643,
1422886999765,0.0643,
1422887004765,0.0643,
1422887009765,0.0643,
1422887014766,0.0643,
1422887019768,0.0643,
1422887024768,0.0643,
1422887029770,0.0643,
1422887034769,0.0643,
1422887039811,0.0643,
1422887044769,0.0643,
1422887049769,0.0643,
1422887054770,0.0643,
1422887059771,0.0643,
1422887064772,0.0643,
1422887069771,0.0643,
1422887074772,0.0643,
1422887079770,0.0643,
1422887084771,0.0643,
1422887089773,0.0643,
1422887094773,0.0643,
1422887099774,0.0643,
1422887104775,0.0643,
1422887109774,0.0643,
1422887114775,0.0643,
1422887119782,0.0643,
1422887124773,0.0643,
1422887129775,0.0643,
1422887134775,0.0643,DataNodeUnit,ScaleOut,
1422887139781,0.0643,DataNodeUnit,ScaleOut,
1422887144775,0.0643,DataNodeUnit,ScaleOut,
1422887149776,0.0643,DataNodeUnit,ScaleOut,
1422887154778,0.0643,DataNodeUnit,ScaleOut,
1422887159776,0.0643,DataNodeUnit,ScaleOut,
1422887164777,0.0643,DataNodeUnit,ScaleOut,
1422887169777,0.0643,DataNodeUnit,ScaleOut,
1422887174779,0.0643,DataNodeUnit,ScaleOut,
1422887179778,0.0643,DataNodeUnit,ScaleOut,
1422887184777,0.0643,DataNodeUnit,ScaleOut,
1422887189779,0.0643,DataNodeUnit,ScaleOut,
1422887194780,0.0643,DataNodeUnit,ScaleOut,
1422887199780,0.0643,DataNodeUnit,ScaleOut,
1422887204779,0.0643,DataNodeUnit,ScaleOut,
1422887209784,0.0643,DataNodeUnit,ScaleOut,
1422887214779,0.0643,DataNodeUnit,ScaleOut,
1422887219779,0.0643,DataNodeUnit,ScaleOut,
1422887224780,0.0643,DataNodeUnit,ScaleOut,
1422887229816,0.0643,DataNodeUnit,ScaleOut,
1422887234785,0.0643,DataNodeUnit,ScaleOut,
1422887239784,0.0643,DataNodeUnit,ScaleOut,
1422887244784,0.0643,DataNodeUnit,ScaleOut,
1422887249785,0.0643,DataNodeUnit,ScaleOut,
1422887254783,0.0643,DataNodeUnit,ScaleOut,
1422887259785,0.0643,DataNodeUnit,ScaleOut,
1422887264791,0.0643,
1422887269786,0.0643,
1422887274786,0.0643,
1422887279789,0.0643,
1422887284786,0.0643,
1422887289787,0.0643,
1422887294822,0.0643,
1422887299787,0.0643,
1422887304787,0.0643,
1422887309789,0.0643,
1422887314788,0.0643,
1422887319790,0.0643,
1422887324792,0.0643,
1422887329791,0.0643,
1422887334792,0.0643,
1422887339790,0.0643,
1422887344791,0.0643,
1422887349793,0.0643,
1422887354792,0.0643,
1422887359791,0.0643,
1422887364794,0.0643,
1422887369792,0.0643,
1422887374794,0.0643,
1422887379797,0.0643,
1422887384795,0.0643,
1422887389806,0.0643,
1422887394794,0.0643,
1422887399796,0.0643,
1422887404797,0.0643,
1422887409798,0.0643,
1422887414797,0.0643,
1422887419797,0.0643,
1422887424798,0.0643,
1422887429797,0.0643,
1422887434800,0.0643,
1422887439804,0.0643,
1422887444800,0.0643,
1422887449801,0.0643,
1422887454801,0.0643,
1422887459804,0.0643,
1422887464804,0.0643,
1422887469808,0.0643,
1422887474806,0.0643,
1422887479824,0.0643,
1422887484806,0.0643,
1422887489806,0.0643,
1422887494807,0.0643,
1422887499808,0.0643,
1422887504807,0.0643,
1422887509807,0.0643,
1422887514808,0.0643,
1422887519808,0.0643,EventProcessingUnit,ScaleOut,
1422887524811,0.0643,EventProcessingUnit,ScaleOut,
1422887529810,0.0643,EventProcessingUnit,ScaleOut,
1422887534809,0.0643,EventProcessingUnit,ScaleOut,
1422887539810,0.0643,EventProcessingUnit,ScaleOut,
1422887544810,0.0643,EventProcessingUnit,ScaleOut,
1422887549809,0.0643,EventProcessingUnit,ScaleOut,
1422887554815,0.0643,EventProcessingUnit,ScaleOut,
1422887559810,0.0643,EventProcessingUnit,ScaleOut,
1422887564811,0.0643,EventProcessingUnit,ScaleOut,
1422887569811,0.0643,EventProcessingUnit,ScaleOut,
1422887574811,0.0643,EventProcessingUnit,ScaleOut,
1422887579814,0.0643,EventProcessingUnit,ScaleOut,
1422887584827,0.0643,EventProcessingUnit,ScaleOut,
1422887589813,0.0643,EventProcessingUnit,ScaleOut,
1422887594813,0.0643,EventProcessingUnit,ScaleOut,
1422887599813,0.0643,EventProcessingUnit,ScaleOut,
1422887604813,0.0643,EventProcessingUnit,ScaleOut,
1422887609815,0.0643,EventProcessingUnit,ScaleOut,
1422887614820,0.0643,EventProcessingUnit,ScaleOut,
1422887619817,0.0643,EventProcessingUnit,ScaleOut,
1422887624818,0.0643,EventProcessingUnit,ScaleOut,
1422887629818,0.0643,EventProcessingUnit,ScaleOut,
1422887634817,0.0643,EventProcessingUnit,ScaleOut,
1422887639820,0.0643,EventProcessingUnit,ScaleOut,
1422887644821,0.0643,EventProcessingUnit,ScaleOut,
1422887649820,0.0643,EventProcessingUnit,ScaleOut,
1422887654819,0.0643,EventProcessingUnit,ScaleOut,
1422887659821,0.0643,EventProcessingUnit,ScaleOut,
1422887664819,0.0643,EventProcessingUnit,ScaleOut,
1422887669819,0.0643,EventProcessingUnit,ScaleOut,
1422887674822,0.0643,EventProcessingUnit,ScaleOut,
1422887679822,0.0643,EventProcessingUnit,ScaleOut,
1422887684821,0.0643,EventProcessingUnit,ScaleOut,
1422887689823,0.0643,EventProcessingUnit,ScaleOut,
1422887694822,0.0643,EventProcessingUnit,ScaleOut,
1422887699824,0.0643,EventProcessingUnit,ScaleOut,
1422887704821,0.0643,EventProcessingUnit,ScaleOut,
1422887709823,0.0643,EventProcessingUnit,ScaleOut,
1422887714823,0.0643,EventProcessingUnit,ScaleOut,
1422887719823,0.0643,EventProcessingUnit,ScaleOut,
1422887724823,0.0643,EventProcessingUnit,ScaleOut,
1422887729823,0.0643,EventProcessingUnit,ScaleOut,
1422887734824,0.0643,EventProcessingUnit,ScaleOut,
1422887739823,0.0643,EventProcessingUnit,ScaleOut,
1422887744824,0.0819,
1422887749827,0.0819,
1422887754824,0.0819,
1422887759826,0.0819,
1422887764825,0.0819,
1422887769829,0.0819,
1422887774828,0.0819,
1422887779827,0.0819,
1422887784828,0.0819,
1422887789827,0.0819,
1422887794829,0.0819,
1422887799828,0.0819,
1422887804828,0.0819,
1422887809828,0.0819,
1422887814830,0.0819,
1422887819829,0.0819,
1422887824829,0.0819,
1422887829831,0.0819,
1422887834842,0.0819,
1422887839832,0.0819,
1422887844832,0.0819,
1422887849834,0.0819,
1422887854834,0.0819,
1422887859840,0.0819,
1422887864833,0.0819,DataNodeUnit,ScaleOut,
1422887869835,0.0819,DataNodeUnit,ScaleOut,
1422887874834,0.0819,DataNodeUnit,ScaleOut,
1422887879835,0.0819,DataNodeUnit,ScaleOut,
1422887884835,0.0819,DataNodeUnit,ScaleOut,
1422887889835,0.0819,DataNodeUnit,ScaleOut,
1422887894836,0.0819,DataNodeUnit,ScaleOut,
1422887899836,0.0819,DataNodeUnit,ScaleOut,
1422887904837,0.0819,DataNodeUnit,ScaleOut,
1422887909838,0.0819,DataNodeUnit,ScaleOut,
1422887914836,0.0819,DataNodeUnit,ScaleOut,
1422887919839,0.0819,DataNodeUnit,ScaleOut,
1422887924838,0.0819,DataNodeUnit,ScaleOut,
1422887929839,0.0819,DataNodeUnit,ScaleOut,
1422887934837,0.0819,DataNodeUnit,ScaleOut,
1422887939838,0.0819,DataNodeUnit,ScaleOut,
1422887944839,0.0819,DataNodeUnit,ScaleOut,
1422887949838,0.0819,DataNodeUnit,ScaleOut,
1422887954841,0.0819,DataNodeUnit,ScaleOut,
1422887959840,0.0819,DataNodeUnit,ScaleOut,
1422887964841,0.0819,DataNodeUnit,ScaleOut,
1422887969844,0.0819,DataNodeUnit,ScaleOut,
1422887974844,0.0819,DataNodeUnit,ScaleOut,
1422887979841,0.0819,DataNodeUnit,ScaleOut,
1422887984843,0.0819,DataNodeUnit,ScaleOut,
1422887989843,0.0819,DataNodeUnit,ScaleOut,
1422887994842,0.0819,DataNodeUnit,ScaleOut,
1422887999843,0.0819,
1422888004843,0.0819,
1422888009845,0.0819,
1422888014843,0.0819,
1422888019844,0.0819,
1422888024845,0.0819,
1422888029845,0.0819,
1422888034844,0.0819,
1422888039845,0.0819,
1422888044846,0.0819,
1422888049846,0.0819,
1422888054846,0.0819,
1422888059847,0.0819,
1422888064847,0.0819,
1422888069862,0.0819,
1422888074849,0.0819,
1422888079847,0.0819,
1422888084850,0.0819,
1422888089848,0.0819,
1422888094849,0.0819,
1422888099848,0.0819,
1422888104849,0.0819,EventProcessingUnit,ScaleOut,
1422888109851,0.0819,EventProcessingUnit,ScaleOut,
1422888114849,0.0819,EventProcessingUnit,ScaleOut,
1422888119853,0.0819,EventProcessingUnit,ScaleOut,
1422888124850,0.0819,EventProcessingUnit,ScaleOut,
1422888129851,0.0819,EventProcessingUnit,ScaleOut,
1422888134853,0.0819,EventProcessingUnit,ScaleOut,
1422888139859,0.0819,EventProcessingUnit,ScaleOut,
1422888144852,0.0819,EventProcessingUnit,ScaleOut,
1422888149871,0.0819,EventProcessingUnit,ScaleOut,
1422888154870,0.0819,EventProcessingUnit,ScaleOut,
1422888159871,0.0819,EventProcessingUnit,ScaleOut,
1422888164871,0.0819,EventProcessingUnit,ScaleOut,
1422888169875,0.0819,EventProcessingUnit,ScaleOut,
1422888174871,0.0819,EventProcessingUnit,ScaleOut,
1422888179872,0.0819,EventProcessingUnit,ScaleOut,
1422888184873,0.0819,EventProcessingUnit,ScaleOut,
1422888189872,0.0819,EventProcessingUnit,ScaleOut,
1422888194874,0.0819,EventProcessingUnit,ScaleOut,
1422888199874,0.0819,EventProcessingUnit,ScaleOut,
1422888204874,0.0819,EventProcessingUnit,ScaleOut,
1422888209874,0.0819,EventProcessingUnit,ScaleOut,
1422888214875,0.0819,EventProcessingUnit,ScaleOut,
1422888219877,0.0819,EventProcessingUnit,ScaleOut,
1422888224879,0.0819,EventProcessingUnit,ScaleOut,
1422888229876,0.0819,EventProcessingUnit,ScaleOut,
1422888234889,0.0819,EventProcessingUnit,ScaleOut,
1422888239880,0.0819,EventProcessingUnit,ScaleOut,
1422888244878,0.0819,EventProcessingUnit,ScaleOut,
1422888249878,0.0819,EventProcessingUnit,ScaleOut,
1422888254878,0.0819,EventProcessingUnit,ScaleOut,
1422888259879,0.0819,EventProcessingUnit,ScaleOut,
1422888264880,0.0819,EventProcessingUnit,ScaleOut,
1422888269885,0.0819,EventProcessingUnit,ScaleOut,
1422888274881,0.0819,EventProcessingUnit,ScaleOut,
1422888279880,0.0819,EventProcessingUnit,ScaleOut,
1422888284880,0.0819,EventProcessingUnit,ScaleOut,
1422888289880,0.0819,EventProcessingUnit,ScaleOut,
1422888294880,0.0819,EventProcessingUnit,ScaleOut,
1422888299881,0.0819,EventProcessingUnit,ScaleOut,
1422888304892,0.0819,EventProcessingUnit,ScaleOut,
1422888309893,0.0819,EventProcessingUnit,ScaleOut,
1422888314893,0.0819,EventProcessingUnit,ScaleOut,
1422888319893,0.0819,EventProcessingUnit,ScaleOut,
1422888324893,0.0819,EventProcessingUnit,ScaleOut,
1422888329894,0.0819,EventProcessingUnit,ScaleOut,
1422888334894,0.0819,EventProcessingUnit,ScaleOut,
1422888339894,0.0819,EventProcessingUnit,ScaleOut,
1422888344895,0.0819,EventProcessingUnit,ScaleOut,
1422888349898,0.0819,EventProcessingUnit,ScaleOut,
1422888354896,0.0819,EventProcessingUnit,ScaleOut,
1422888359896,0.0819,EventProcessingUnit,ScaleOut,
1422888364896,0.0819,EventProcessingUnit,ScaleOut,
1422888369900,0.0819,EventProcessingUnit,ScaleOut,
1422888374899,0.0819,EventProcessingUnit,ScaleOut,
1422888379900,0.0994,
1422888384898,0.0994,
1422888389898,0.0994,
1422888394899,0.0994,
1422888399899,0.0994,
1422888404899,0.0994,
1422888409907,0.0994,
1422888414906,0.0994,
1422888419899,0.0994,
1422888424910,0.0994,
1422888429902,0.0994,
1422888434901,0.0994,
1422888439901,0.0994,
1422888444902,0.0994,
1422888449902,0.0994,
1422888454902,0.0994,
1422888459904,0.0994,
1422888464920,0.0994,
1422888469906,0.0994,
1422888474905,0.0994,
1422888479907,0.0994,
1422888484907,0.0994,
1422888489907,0.0994,
1422888494909,0.0994,
1422888499908,0.0994,
1422888504910,0.0994,EventProcessingUnit,ScaleIn,
1422888509908,0.0994,EventProcessingUnit,ScaleIn,
1422888514909,0.0994,EventProcessingUnit,ScaleIn,
1422888519910,0.0819,
1422888524910,0.0819,
1422888529909,0.0819,
1422888534910,0.0819,
1422888539910,0.0819,
1422888544910,0.0819,
1422888549911,0.0819,
1422888554911,0.0819,
1422888559911,0.0819,
1422888564912,0.0819,
1422888569912,0.0819,
1422888574914,0.0819,
1422888579916,0.0819,
1422888584914,0.0819,
1422888589914,0.0819,
1422888594914,0.0819,
1422888599914,0.0819,
1422888604919,0.0819,
1422888609917,0.0819,
1422888614915,0.0819,
1422888619916,0.0819,
1422888624916,0.0819,
1422888629917,0.0819,
1422888634920,0.0819,DataNodeUnit,ScaleIn,
1422888639917,0.0819,DataNodeUnit,ScaleIn,
1422888644917,0.0819,DataNodeUnit,ScaleIn,
1422888649917,0.0819,DataNodeUnit,ScaleIn,
1422888654919,0.0819,
1422888659925,0.0819,
1422888664918,0.0819,
1422888669918,0.0819,
1422888674920,0.0819,
