1423558505232,88.7,1.0,0.0,11.0,10.0,
1423558510229,88.7,1.0,0.0,61.0,10.0,
1423558515231,88.7,1.0,0.0,29.0,10.0,
1423558520239,88.7,1.0,1.0,25.0,10.0,
1423558525234,88.7,1.0,0.0,63.0,10.0,
1423558530238,88.7,1.0,0.0,9.0,10.0,
1423558535236,88.7,1.0,0.0,46.0,10.0,
1423558540235,88.7,1.0,0.0,41.0,10.0,
1423558545237,88.7,1.0,0.0,15.0,10.0,
1423558550236,88.7,1.0,1.0,69.0,10.0,
1423558555237,89.0,1.0,0.0,19.0,10.0,
1423558560247,89.0,1.0,1.0,35.0,10.0,
1423558565240,89.0,1.0,0.0,53.0,10.0,
1423558570240,89.0,1.0,1.0,2.0,11.0,
1423558575241,89.0,1.0,1.0,57.0,10.0,
1423558580253,89.0,1.0,0.0,32.0,10.0,
1423558585253,83.1,1.0,1.0,23.0,10.0,
1423558590252,83.1,1.0,0.0,64.0,10.0,
1423558595253,83.1,1.0,0.0,8.0,10.0,
1423558600254,83.1,1.0,1.0,46.0,10.0,
1423558605257,89.3,1.0,0.0,44.0,10.0,
1423558610255,89.3,1.0,0.0,3.0,10.0,
1423558615259,89.3,1.0,1.0,56.0,10.0,
1423558620263,89.3,1.0,0.0,33.0,10.0,
1423558625261,89.3,1.0,0.0,23.0,10.0,
1423558630264,89.3,1.0,1.0,66.0,10.0,
1423558635262,89.3,1.0,0.0,16.0,10.0,
1423558640270,89.3,1.0,0.0,37.0,10.0,
1423558645264,89.3,1.0,0.0,51.0,10.0,
1423558650263,89.3,1.0,1.0,0.0,7.0,
1423558655264,89.3,1.0,1.0,54.0,10.0,
1423558660294,89.3,1.0,0.0,34.0,10.0,
1423558665267,89.3,1.0,1.0,19.0,10.0,
1423558670275,89.3,1.0,1.0,68.0,10.0,
1423558675280,89.3,1.0,0.0,16.0,10.0,
1423558680281,89.3,1.0,1.0,36.0,10.0,
1423558685288,89.3,1.0,0.0,54.0,10.0,
1423558690297,89.3,1.0,0.0,1.0,10.0,
1423558695304,89.0,1.0,1.0,54.0,10.0,
1423558700308,89.0,1.0,0.0,35.0,10.0,
1423558705310,89.0,1.0,1.0,19.0,10.0,
1423558710315,89.0,1.0,1.0,67.0,10.0,
1423558715318,89.0,1.0,0.0,15.0,10.0,
1423558720320,89.0,1.0,1.0,37.0,10.0,
1423558725322,89.0,1.0,0.0,51.0,10.0,
1423558730327,89.0,1.0,1.0,1.0,16.0,
1423558735326,89.0,1.0,1.0,55.0,10.0,
1423558740334,89.0,1.0,0.0,31.0,10.0,
1423558745335,89.0,1.0,1.0,25.0,10.0,
1423558750337,89.0,1.0,1.0,68.0,10.0,
1423558755337,89.0,1.0,0.0,18.0,10.0,
1423558760346,89.0,1.0,1.0,37.0,10.0,
1423558765347,89.0,1.0,0.0,51.0,10.0,
1423558770347,89.0,1.0,1.0,3.0,13.0,
1423558775351,89.0,1.0,1.0,58.0,10.0,
1423558780352,89.0,1.0,0.0,29.0,10.0,
1423558785353,89.0,1.0,1.0,27.0,10.0,
1423558790354,89.0,1.0,0.0,62.0,10.0,
1423558795354,89.0,1.0,0.0,7.0,10.0,
1423558800354,89.0,1.0,1.0,48.0,10.0,
1423558805358,89.0,1.0,0.0,42.0,10.0,
1423558810360,89.0,1.0,0.0,13.0,10.0,
1423558815357,89.0,1.0,1.0,64.0,10.0,
1423558820357,89.0,1.0,0.0,26.0,10.0,
1423558825365,89.0,1.0,1.0,30.0,10.0,
1423558830372,89.0,1.0,0.0,57.0,10.0,
1423558835375,89.0,1.0,0.0,1.0,10.0,
1423558840376,89.0,1.0,1.0,53.0,10.0,
1423558845377,89.0,1.0,0.0,35.0,10.0,
1423558850377,89.0,1.0,1.0,21.0,10.0,
1423558855380,89.0,1.0,1.0,65.0,10.0,
1423558860382,89.0,1.0,0.0,16.0,10.0,
1423558865384,89.0,1.0,1.0,37.0,10.0,
1423558870387,89.0,1.0,0.0,49.0,10.0,
1423558875395,88.1,1.0,1.0,7.0,10.0,
1423558880398,88.1,1.0,1.0,58.0,10.0,
1423558885398,88.1,1.0,0.0,31.0,10.0,
1423558890423,88.1,1.0,0.0,16.0,10.0,
1423558895420,88.1,1.0,1.0,68.0,10.0,
1423558900420,88.1,1.0,0.0,19.0,10.0,
1423558905418,88.1,1.0,1.0,32.0,10.0,
1423558910421,88.1,1.0,0.0,56.0,10.0,
1423558915419,88.1,1.0,0.0,1.0,10.0,
1423558920420,88.1,1.0,1.0,55.0,10.0,
1423558925420,88.1,1.0,0.0,36.0,10.0,
1423558930424,88.1,1.0,1.0,18.0,10.0,
1423558935421,88.1,1.0,0.0,69.0,10.0,
1423558940420,88.1,1.0,0.0,17.0,10.0,
1423558945421,88.1,1.0,1.0,37.0,10.0,
1423558950421,88.1,1.0,0.0,53.0,10.0,
1423558955422,88.1,1.0,0.0,3.0,10.0,
1423558960422,88.1,1.0,1.0,55.0,10.0,
1423558965426,88.6,1.0,0.0,32.0,10.0,
1423558970425,88.6,1.0,1.0,24.0,10.0,
1423558975427,88.6,1.0,0.0,64.0,10.0,
1423558980428,88.6,1.0,0.0,8.0,10.0,
1423558985427,87.0,1.0,1.0,45.0,10.0,
1423558990431,87.0,1.0,0.0,45.0,10.0,
1423558995427,87.0,1.0,1.0,7.0,11.0,
1423559000431,87.0,1.0,1.0,62.0,10.0,
1423559005431,88.7,1.0,0.0,27.0,10.0,
1423559010431,88.7,1.0,1.0,28.0,10.0,
1423559015431,88.7,1.0,0.0,60.0,10.0,
1423559020430,88.7,1.0,0.0,4.0,10.0,
1423559025432,88.7,1.0,1.0,40.0,10.0,
1423559030432,88.7,1.0,0.0,48.0,10.0,
1423559035431,88.7,1.0,1.0,5.0,11.0,
1423559040441,88.7,1.0,1.0,61.0,10.0,
1423559045432,88.7,1.0,0.0,27.0,10.0,
1423559050432,88.7,1.0,0.0,29.0,10.0,
1423559055433,88.7,1.0,0.0,60.0,10.0,
1423559060433,88.7,1.0,0.0,5.0,10.0,
1423559065433,88.7,1.0,1.0,47.0,10.0,
1423559070434,88.7,1.0,0.0,42.0,10.0,
1423559075441,88.7,1.0,0.0,15.0,10.0,
1423559080435,88.7,1.0,1.0,67.0,10.0,
1423559085436,88.7,1.0,0.0,19.0,11.0,
1423559090435,88.7,1.0,1.0,35.0,10.0,
1423559095436,89.8,1.0,0.0,55.0,10.0,
1423559100438,89.8,1.0,0.0,1.0,10.0,
1423559105438,89.8,1.0,0.0,52.0,10.0,
1423559110441,89.8,1.0,0.0,36.0,10.0,
1423559115438,89.8,1.0,0.0,21.0,10.0,
1423559120437,89.8,1.0,0.0,68.0,10.0,
1423559125439,89.8,1.0,0.0,15.0,10.0,
1423559130442,89.8,1.0,1.0,38.0,10.0,
1423559135439,89.8,1.0,0.0,50.0,10.0,
1423559140440,89.8,1.0,1.0,5.0,12.0,
1423559145440,89.8,1.0,1.0,59.0,10.0,
1423559150440,89.8,1.0,0.0,28.0,10.0,
1423559155441,89.8,1.0,1.0,28.0,10.0,
1423559160440,89.8,1.0,0.0,59.0,10.0,
1423559165440,88.8,1.0,0.0,14.0,10.0,
1423559170442,88.8,1.0,1.0,36.0,10.0,
1423559175442,88.8,1.0,0.0,52.0,10.0,
1423559180442,88.8,1.0,1.0,4.0,11.0,
1423559185459,88.8,1.0,1.0,59.0,10.0,
1423559190441,88.8,1.0,0.0,31.0,10.0,
1423559195444,88.8,1.0,1.0,24.0,10.0,
1423559200441,88.8,1.0,0.0,63.0,10.0,
1423559205476,89.6,1.0,0.0,11.0,10.0,
1423559210447,89.6,1.0,0.0,44.0,10.0,
1423559215446,89.6,1.0,0.0,45.0,10.0,
1423559220452,89.6,1.0,0.0,9.0,10.0,
1423559225448,89.6,1.0,1.0,59.0,10.0,
1423559230446,89.6,1.0,0.0,33.0,10.0,
1423559235449,89.6,1.0,0.0,19.0,10.0,
1423559240447,89.6,1.0,0.0,68.0,10.0,
1423559245448,89.6,1.0,0.0,21.0,10.0,
1423559250447,89.6,1.0,1.0,32.0,10.0,
1423559255450,89.6,1.0,0.0,57.0,10.0,
1423559260457,89.6,1.0,0.0,3.0,10.0,
1423559265457,89.6,1.0,0.0,51.0,10.0,
1423559270456,89.6,1.0,0.0,41.0,10.0,
1423559275457,89.6,1.0,1.0,13.0,10.0,
1423559280468,89.6,1.0,0.0,67.0,10.0,
1423559285463,89.6,1.0,0.0,25.0,10.0,
1423559290472,89.6,1.0,0.0,31.0,10.0,
1423559295472,89.4,1.0,0.0,60.0,10.0,
1423559300480,89.4,1.0,0.0,10.0,10.0,
1423559305479,89.4,1.0,0.0,37.0,10.0,
1423559310479,89.4,1.0,0.0,55.0,10.0,
1423559315480,89.4,1.0,0.0,1.0,10.0,
1423559320482,89.4,1.0,1.0,54.0,10.0,
1423559325486,89.4,1.0,0.0,35.0,10.0,
1423559330495,89.4,1.0,1.0,18.0,10.0,
1423559335495,89.4,1.0,0.0,69.0,10.0,
1423559340504,89.4,1.0,0.0,14.0,10.0,
1423559345511,86.3,1.0,1.0,40.0,10.0,
1423559350512,86.3,1.0,0.0,49.0,10.0,
1423559355513,86.3,1.0,1.0,6.0,11.0,
1423559360518,86.3,1.0,1.0,61.0,10.0,
1423559365525,89.0,1.0,0.0,27.0,10.0,
1423559370528,89.0,1.0,1.0,28.0,10.0,
1423559375537,89.0,1.0,0.0,61.0,10.0,
1423559380553,89.0,1.0,0.0,6.0,10.0,
1423559385560,89.0,1.0,1.0,50.0,10.0,
1423559390563,89.0,1.0,0.0,40.0,10.0,
1423559395570,89.0,1.0,1.0,15.0,10.0,
