1423557319461,98.2,1.0,0.0,0.0,0.0,
1423557324469,98.2,1.0,0.0,0.0,0.0,
1423557329461,98.2,1.0,0.0,0.0,0.0,
1423557334466,98.2,1.0,0.0,0.0,0.0,
1423557339458,98.2,1.0,0.0,0.0,0.0,
1423557344463,98.2,1.0,0.0,0.0,0.0,
1423557349464,98.2,1.0,0.0,0.0,0.0,
1423557354462,98.2,1.0,0.0,0.0,0.0,
1423557359462,96.9,1.0,0.0,0.0,0.0,
1423557364461,96.9,1.0,0.0,0.0,0.0,
1423557369468,96.9,1.0,0.0,0.0,0.0,
1423557374470,96.9,1.0,0.0,69.0,423.0,
1423557379472,92.2,1.0,24.0,49.0,140.0,
1423557384478,92.2,1.0,30.0,91.0,395.0,
1423557389483,92.2,1.0,2.0,50.0,504.0,
1423557394483,92.2,1.0,37.0,73.0,206.0,
1423557399487,82.3,1.0,4.0,92.0,366.0,
1423557404494,82.3,1.0,11.0,43.0,377.0,
1423557409495,82.3,1.0,43.0,87.0,247.0,
1423557414505,82.3,1.0,0.0,84.0,396.0,
1423557419505,83.6,1.0,18.0,49.0,218.0,
1423557424512,83.6,1.0,41.0,91.0,348.0,
1423557429524,83.6,1.0,0.0,61.0,487.0,
1423557434520,83.6,1.0,27.0,60.0,151.0,
1423557439522,83.6,1.0,21.0,91.0,438.0,
1423557444530,83.6,1.0,8.0,49.0,403.0,
1423557449533,83.6,1.0,41.0,87.0,224.0,
1423557454533,83.6,1.0,0.0,84.0,420.0,
1423557459534,83.6,1.0,20.0,49.0,233.0,EventProcessingUnit,ScaleOut,
1423557464541,83.6,1.0,41.0,92.0,301.0,EventProcessingUnit,ScaleOut,
1423557469545,83.6,1.0,0.0,68.0,439.0,EventProcessingUnit,ScaleOut,
1423557474551,83.6,1.0,28.0,51.0,175.0,EventProcessingUnit,ScaleOut,
1423557479551,83.6,1.0,29.0,91.0,371.0,EventProcessingUnit,ScaleOut,
1423557484553,83.6,1.0,14.0,79.0,354.0,EventProcessingUnit,ScaleOut,
1423557489555,83.6,1.0,32.0,71.0,181.0,EventProcessingUnit,ScaleOut,
1423557494562,83.6,1.0,9.0,93.0,402.0,EventProcessingUnit,ScaleOut,
1423557499580,80.9,1.0,12.0,47.0,335.0,EventProcessingUnit,ScaleOut,
1423557504586,80.9,1.0,47.0,92.0,265.0,EventProcessingUnit,ScaleOut,
1423557509583,80.9,1.0,0.0,75.0,427.0,EventProcessingUnit,ScaleOut,
1423557514583,80.9,1.0,23.0,45.0,136.0,EventProcessingUnit,ScaleOut,
1423557519580,83.9,1.0,32.0,93.0,363.0,EventProcessingUnit,ScaleOut,
1423557524585,83.9,1.0,0.0,54.0,464.0,EventProcessingUnit,ScaleOut,
1423557529590,83.9,1.0,31.0,66.0,176.0,EventProcessingUnit,ScaleOut,
1423557534588,83.9,1.0,14.0,93.0,380.0,EventProcessingUnit,ScaleOut,
1423557539592,83.9,1.0,6.0,45.0,392.0,EventProcessingUnit,ScaleOut,
1423557544588,83.9,1.0,40.0,82.0,224.0,EventProcessingUnit,ScaleOut,
1423557549591,83.9,1.0,0.0,92.0,392.0,EventProcessingUnit,ScaleOut,
1423557554596,83.9,1.0,14.0,48.0,285.0,EventProcessingUnit,ScaleOut,
1423557559596,83.9,1.0,47.0,92.0,271.0,EventProcessingUnit,ScaleOut,
1423557564603,83.9,1.0,0.0,75.0,413.0,EventProcessingUnit,ScaleOut,
1423557569606,83.9,1.0,24.0,48.0,155.0,EventProcessingUnit,ScaleOut,
1423557574606,83.9,1.0,33.0,92.0,363.0,EventProcessingUnit,ScaleOut,
1423557579609,83.9,1.0,0.0,55.0,455.0,EventProcessingUnit,ScaleOut,
1423557584617,83.9,1.0,31.0,60.0,175.0,EventProcessingUnit,ScaleOut,
1423557589619,83.9,1.0,18.0,92.0,395.0,EventProcessingUnit,ScaleOut,
1423557594619,83.9,1.0,5.0,48.0,411.0,EventProcessingUnit,ScaleOut,
1423557599626,83.9,1.0,37.0,81.0,204.0,EventProcessingUnit,ScaleOut,
1423557604633,83.9,1.0,0.0,89.0,407.0,EventProcessingUnit,ScaleOut,
1423557609637,84.3,1.0,16.0,47.0,223.0,EventProcessingUnit,ScaleOut,
1423557614645,84.3,1.0,45.0,93.0,311.0,EventProcessingUnit,ScaleOut,
1423557619654,84.3,1.0,0.0,66.0,412.0,EventProcessingUnit,ScaleOut,
1423557624654,84.3,1.0,27.0,50.0,153.0,EventProcessingUnit,ScaleOut,
1423557629655,84.3,1.0,23.0,92.0,391.0,EventProcessingUnit,ScaleOut,
1423557634657,84.3,1.0,1.0,47.0,506.0,EventProcessingUnit,ScaleOut,
1423557639683,84.3,1.0,32.0,73.0,183.0,EventProcessingUnit,ScaleOut,
1423557644659,84.3,1.0,15.0,92.0,361.0,EventProcessingUnit,ScaleOut,
1423557649661,84.3,1.0,6.0,47.0,361.0,EventProcessingUnit,ScaleOut,
1423557654663,84.3,1.0,39.0,81.0,220.0,EventProcessingUnit,ScaleOut,
1423557659666,84.3,1.0,0.0,90.0,387.0,EventProcessingUnit,ScaleOut,
1423557664667,84.3,1.0,14.0,46.0,283.0,EventProcessingUnit,ScaleOut,
1423557669673,84.3,1.0,45.0,93.0,255.0,EventProcessingUnit,ScaleOut,
1423557674675,84.3,1.0,0.0,76.0,387.0,EventProcessingUnit,ScaleOut,
1423557679676,84.3,1.0,22.0,49.0,202.0,EventProcessingUnit,ScaleOut,
1423557684690,84.3,1.0,35.0,92.0,347.0,EventProcessingUnit,ScaleOut,
1423557689682,84.3,1.0,0.0,57.0,415.0,EventProcessingUnit,ScaleOut,
1423557694686,84.3,1.0,29.0,60.0,166.0,EventProcessingUnit,ScaleOut,
1423557699705,83.5,1.0,17.0,93.0,385.0,EventProcessingUnit,ScaleOut,
1423557704700,83.5,1.0,7.0,48.0,441.0,EventProcessingUnit,ScaleOut,
1423557709708,83.5,1.0,41.0,81.0,226.0,EventProcessingUnit,ScaleOut,
1423557714716,83.5,1.0,1.0,92.0,348.0,EventProcessingUnit,ScaleOut,
1423557719708,83.5,1.0,11.0,47.0,375.0,EventProcessingUnit,ScaleOut,
1423557724721,83.5,1.0,45.0,91.0,259.0,EventProcessingUnit,ScaleOut,
1423557729712,83.5,1.0,0.0,78.0,395.0,EventProcessingUnit,ScaleOut,
1423557734714,83.5,1.0,18.0,48.0,243.0,EventProcessingUnit,ScaleOut,
1423557739714,83.5,1.0,44.0,92.0,318.0,EventProcessingUnit,ScaleOut,
1423557744721,83.5,1.0,0.0,65.0,437.0,EventProcessingUnit,ScaleOut,
1423557749724,83.5,1.0,27.0,57.0,152.0,EventProcessingUnit,ScaleOut,
1423557754725,83.5,1.0,22.0,92.0,396.0,EventProcessingUnit,ScaleOut,
1423557759735,83.8,1.0,5.0,49.0,399.0,EventProcessingUnit,ScaleOut,
1423557764737,83.8,1.0,38.0,77.0,216.0,EventProcessingUnit,ScaleOut,
1423557769738,83.8,1.0,3.0,53.0,481.0,EventProcessingUnit,ScaleOut,
1423557774742,83.8,1.0,13.0,48.0,302.0,EventProcessingUnit,ScaleOut,
1423557779740,82.6,1.0,42.0,94.0,238.0,EventProcessingUnit,ScaleOut,
1423557784741,82.6,1.0,0.0,74.0,379.0,EventProcessingUnit,ScaleOut,
1423557789742,82.6,1.0,18.0,47.0,211.0,EventProcessingUnit,ScaleOut,
1423557794748,82.6,1.0,40.0,92.0,335.0,EventProcessingUnit,ScaleOut,
1423557799743,82.8,1.0,0.0,62.0,464.0,EventProcessingUnit,ScaleOut,
1423557804743,82.8,1.0,1.0,40.0,10.0,EventProcessingUnit,ScaleOut,
1423557809743,82.8,1.0,0.0,47.0,10.0,EventProcessingUnit,ScaleOut,
