Time ,connectionRate ,cpuUsage ,instances ,cost , ongoingAction, targetedNodeID
1423231266239,125.0,9.9,1.0,0.32,
1423231271247,125.0,9.9,1.0,0.32,
1423231276242,80.0,10.2,1.0,0.32,
1423231281242,60.0,10.1,1.0,0.32,
1423231286242,92.0,10.1,1.0,0.32,
1423231291243,92.0,10.1,1.0,0.32,
1423231296242,127.0,10.2,1.0,0.32,
1423231301243,125.0,10.8,1.0,0.32,
1423231306243,108.0,10.8,1.0,0.32,
1423231311246,108.0,10.8,1.0,0.32,
1423231316565,52.0,10.5,1.0,0.32,
1423231321264,41.0,11.3,1.0,0.32,
1423231324082,41.0,11.3,1.0,0.32,
1423231329081,42.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231334084,85.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231339085,86.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231344082,93.0,11.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231349081,121.0,11.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231354083,129.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231359083,119.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231364082,88.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231369086,68.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231374089,40.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231379083,40.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231384084,82.0,17.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231389086,118.0,17.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231394088,123.0,11.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231399085,97.0,11.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231404086,46.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231409153,37.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231414138,74.0,12.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231419138,103.0,12.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231424139,122.0,11.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231429139,128.0,11.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231434138,108.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231439139,97.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231444164,71.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231449157,42.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231454157,33.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231459159,87.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231464158,122.0,11.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231469159,130.0,11.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231474159,112.0,10.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231479165,91.0,10.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231484161,86.0,11.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231489160,79.0,11.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231494162,42.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231499163,26.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231504161,32.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231509166,48.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231514162,91.0,12.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231519163,119.0,12.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231524162,129.0,11.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231529187,96.0,11.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231534171,81.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231539177,85.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231544175,86.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231549174,58.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231554174,31.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231559179,56.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231564177,110.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231569177,135.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231574177,108.0,12.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231579180,53.0,12.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231584178,43.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231589178,10.0,11.3,1.0,0.32,
1423231594179,41.0,22.0,1.0,0.32,
1423231599185,73.0,22.0,1.0,0.32,
1423231604181,103.0,11.9,1.0,0.32,
1423231609179,115.0,11.9,1.0,0.32,
1423231614181,126.0,9.5,1.0,0.32,
1423231619180,78.0,9.5,1.0,0.32,
1423231624180,37.0,7.7,1.0,0.32,
1423231629180,24.0,7.7,1.0,0.32,
1423231634182,55.0,9.1,1.0,0.32,
1423231639183,109.0,9.1,1.0,0.32,
1423231644181,129.0,9.8,1.0,0.32,
1423231649182,92.0,9.8,1.0,0.32,
1423231654195,42.0,9.6,1.0,0.32,
1423231659190,46.0,9.6,1.0,0.32,
1423231664192,99.0,8.9,1.0,0.32,
1423231669192,112.0,8.9,1.0,0.32,
1423231674191,134.0,9.5,1.0,0.32,
1423231679193,91.0,9.5,1.0,0.32,
1423231684192,40.0,10.8,1.0,0.32,
1423231689192,72.0,10.8,1.0,0.32,
1423231694192,116.0,9.9,1.0,0.32,
1423231699195,132.0,9.9,1.0,0.32,
1423231704194,99.0,8.9,1.0,0.32,
1423231709197,51.0,8.9,1.0,0.32,
1423231714195,35.0,7.9,1.0,0.32,
1423231719196,61.0,7.9,1.0,0.32,
1423231724195,100.0,9.5,1.0,0.32,
1423231729195,130.0,9.5,1.0,0.32,
1423231734195,102.0,9.4,1.0,0.32,
1423231739201,40.0,9.4,1.0,0.32,
1423231744196,55.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231749197,109.0,11.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231754198,110.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231759204,126.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231764199,104.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231769200,43.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231774202,43.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231779201,112.0,11.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231784201,122.0,10.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231789202,113.0,10.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231794233,117.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231799220,64.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231804220,33.0,11.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231809228,44.0,11.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231814225,84.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231819226,122.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231824226,126.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231829224,105.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231834224,52.0,7.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231839224,56.0,7.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231844225,81.0,9.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231849225,114.0,9.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231854225,131.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231859227,94.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231864226,69.0,8.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231869232,35.0,8.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231874230,92.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231879230,126.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231884231,119.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231889231,62.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231894232,38.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231899232,72.0,11.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231904231,127.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231909230,117.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231914231,91.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231919232,62.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231924231,30.0,8.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231929234,62.0,8.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231934233,101.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231939232,124.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231944233,117.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231949233,66.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231954233,30.0,12.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231959234,73.0,12.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231964238,126.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231969234,134.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231974237,95.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231979235,47.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231984235,38.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231989240,85.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231994237,123.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423231999242,120.0,9.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232004238,90.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232009240,69.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232014240,44.0,8.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232019241,38.0,8.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232024239,100.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232029241,136.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232034247,98.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232039243,83.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232044242,43.0,8.6,1.0,0.32,
1423232049244,65.0,8.6,1.0,0.32,
1423232054254,108.0,9.7,1.0,0.32,
1423232059242,131.0,9.7,1.0,0.32,
1423232064250,101.0,8.8,1.0,0.32,
1423232069251,56.0,8.8,1.0,0.32,
1423232074249,35.0,8.8,1.0,0.32,
1423232079250,95.0,8.8,1.0,0.32,
1423232084250,137.0,9.9,1.0,0.32,
1423232089252,101.0,9.9,1.0,0.32,
1423232094253,53.0,7.7,1.0,0.32,
1423232099252,43.0,7.7,1.0,0.32,
1423232104253,63.0,10.6,1.0,0.32,
1423232109250,107.0,10.6,1.0,0.32,
1423232114252,124.0,9.8,1.0,0.32,
1423232119254,126.0,9.8,1.0,0.32,
1423232124253,64.0,8.4,1.0,0.32,
1423232129253,33.0,8.4,1.0,0.32,
1423232134254,77.0,9.2,1.0,0.32,
1423232139256,115.0,9.2,1.0,0.32,
1423232144258,132.0,11.6,1.0,0.32,
1423232149255,85.0,11.6,1.0,0.32,
1423232154257,40.0,7.9,1.0,0.32,
1423232159257,60.0,7.9,1.0,0.32,
1423232164259,126.0,9.5,1.0,0.32,
1423232169258,140.0,9.5,1.0,0.32,
1423232174258,91.0,9.4,1.0,0.32,
1423232179258,43.0,9.4,1.0,0.32,
1423232184258,59.0,8.2,1.0,0.32,
1423232189258,121.0,8.2,1.0,0.32,
1423232194259,127.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232199262,82.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232204259,57.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232209260,43.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232214260,57.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232219260,108.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232224261,103.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232229265,130.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232234261,125.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232239262,89.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232244263,45.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232249262,56.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232254264,105.0,10.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232259265,133.0,10.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232264265,86.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232269267,50.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232274264,48.0,8.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232279265,102.0,8.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232284265,124.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232289284,104.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232294281,66.0,13.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232299283,38.0,13.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232304283,73.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232309282,133.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232314287,112.0,10.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232319283,70.0,10.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232324297,56.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232329289,37.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232334291,67.0,8.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232339291,119.0,8.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232344291,118.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232349293,67.0,9.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232354291,34.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232359293,64.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232364294,112.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232369293,121.0,8.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232374293,109.0,9.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232379292,71.0,9.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232384300,31.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232389294,82.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232394299,113.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232399295,127.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232404297,76.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232409294,53.0,10.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232414295,33.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232419296,86.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232424295,24.0,10.2,1.0,0.32,
1423232429297,115.0,10.2,1.0,0.32,
1423232434296,126.0,9.8,1.0,0.32,
1423232439297,82.0,9.8,1.0,0.32,
1423232444297,42.0,8.7,1.0,0.32,
1423232449297,26.0,8.7,1.0,0.32,
1423232454299,91.0,8.7,1.0,0.32,
1423232459300,127.0,8.7,1.0,0.32,
1423232464297,121.0,9.7,1.0,0.32,
1423232469297,72.0,9.7,1.0,0.32,
1423232474300,36.0,8.7,1.0,0.32,
1423232479300,73.0,8.7,1.0,0.32,
1423232484315,118.0,9.1,1.0,0.32,
1423232489312,121.0,9.1,1.0,0.32,
1423232494315,66.0,9.0,1.0,0.32,
1423232499312,35.0,9.0,1.0,0.32,
1423232504313,50.0,8.9,1.0,0.32,
1423232509315,87.0,8.9,1.0,0.32,
1423232514313,127.0,9.1,1.0,0.32,
1423232519316,130.0,9.1,1.0,0.32,
1423232524315,96.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232529318,125.0,8.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232534315,96.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232539315,113.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232544315,58.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232549315,32.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232554317,81.0,13.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232559317,133.0,13.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232564328,124.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232569316,87.0,10.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232574316,54.0,11.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232579318,48.0,11.8,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232584318,99.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232589321,127.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232594323,94.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232599318,41.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232604322,30.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232609319,80.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232614321,124.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232619344,112.0,11.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232624345,75.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232629326,64.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232634327,37.0,8.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232639326,64.0,8.0,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232644326,118.0,9.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232649328,130.0,9.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232654327,101.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232659328,67.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232664329,37.0,7.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232669330,44.0,7.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232674330,107.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232679331,119.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232684333,124.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232689333,91.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232694330,46.0,8.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232699331,56.0,8.2,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232704331,97.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232709332,68.0,9.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232714331,104.0,8.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232719332,123.0,8.6,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232724336,122.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232729335,84.0,8.5,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232734336,66.0,9.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232739349,36.0,9.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232744334,63.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232749335,115.0,8.9,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232754335,126.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232759336,94.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232764338,71.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232769338,42.0,9.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232774336,32.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232779337,80.0,9.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232784339,116.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232789339,131.0,11.1,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232794339,98.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232799338,57.0,8.4,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232804339,35.0,8.6,1.0,0.32,
1423232809340,61.0,8.6,1.0,0.32,
1423232814341,97.0,9.8,1.0,0.32,
1423232819339,117.0,9.8,1.0,0.32,
1423232824340,108.0,8.8,1.0,0.32,
1423232829339,48.0,8.8,1.0,0.32,
1423232834345,27.0,8.6,1.0,0.32,
1423232839342,35.0,8.6,1.0,0.32,
1423232844360,93.0,9.2,1.0,0.32,
1423232849341,119.0,9.2,1.0,0.32,
1423232854342,119.0,8.7,1.0,0.32,
1423232859342,95.0,8.7,1.0,0.32,
1423232864342,50.0,12.7,1.0,0.32,
1423232869343,58.0,12.7,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232874343,99.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232879343,93.0,9.3,1.0,0.32,EventProcessingUnit,ScaleOut,
1423232884344,121.0,9.2,1.0,0.32,EventProcessingUnit,ScaleOut,
