Time ,cost , ongoingAction, targetedNodeID
1423230735990,0.0266,
1423230741022,0.0341,
1423230745993,0.0272,
1423230750993,0.0433,
1423230756029,0.0473,
1423230761002,0.0473,
1423230766008,0.0272,
1423230771022,0.0226,
1423230776003,0.0213,
1423230781002,0.0222,
1423230786006,0.0228,
1423230791006,0.0323,
1423230796006,0.0448,
1423230801005,0.0412,
1423230806005,0.0312,
1423230811007,0.0204,
1423230816024,0.0261,
1423230821008,0.0336,
1423230826014,0.0441,
1423230831015,0.035,
1423230836016,0.0228,
1423230841014,0.0211,
1423230846016,0.0272,
1423230851016,0.0297,
1423230856016,0.0473,
1423230861016,0.0433,
1423230866018,0.0312,
1423230871018,0.0224,
1423230876022,0.0222,
1423230881020,0.0266,
1423230886019,0.0441,EventProcessingUnit,ScaleIn,
1423230891018,0.0412,EventProcessingUnit,ScaleIn,
1423230896020,0.0246,EventProcessingUnit,ScaleIn,
1423230901033,0.0232,EventProcessingUnit,ScaleIn,
1423230906026,0.0206,
1423230911031,0.039,
1423230916029,0.0383,
1423230921168,0.03,
1423230926027,0.0317,
1423230931028,0.0347,
1423230936029,0.039,
1423230941029,0.0268,
1423230946030,0.0218,
1423230951031,0.0208,
1423230956035,0.0204,
1423230961029,0.0265,
1423230966031,0.0342,
1423230971032,0.0347,
1423230976032,0.0247,
1423230981032,0.0212,
1423230986036,0.0206,
1423230991035,0.0222,
1423230996036,0.0347,
1423231001035,0.0353,
1423231006041,0.0296,
1423231011055,0.0208,
1423231016054,0.02,
1423231021055,0.0255,
1423231026090,0.0304,EventProcessingUnit,ScaleIn,
1423231031055,0.0261,EventProcessingUnit,ScaleIn,
1423231036051,0.0364,EventProcessingUnit,ScaleIn,
1423231041058,0.0317,EventProcessingUnit,ScaleIn,
1423231046052,0.0215,
1423231051054,0.018,
1423231056057,0.0189,
1423231061059,0.018,
1423231066054,0.0195,
1423231071054,0.0182,
1423231076055,0.032,
1423231081056,0.032,
1423231086058,0.0228,
1423231091057,0.0189,
1423231096085,0.021,
1423231101077,0.0185,
1423231106080,0.0185,
1423231111136,0.0262,
1423231116091,0.0259,
1423231121091,0.032,
1423231126099,0.023,EventProcessingUnit,ScaleIn,
1423231131092,0.0197,EventProcessingUnit,ScaleIn,
1423231136092,0.018,EventProcessingUnit,ScaleIn,
1423231141093,0.0175,EventProcessingUnit,ScaleIn,
1423231146092,0.0175,
1423231151096,0.0219,
1423231156098,0.0192,
1423231161097,0.0225,
1423231166098,0.0171,
1423231171098,0.0167,
1423231176098,0.0169,
1423231181109,0.0175,
1423231186106,0.0181,
1423231191140,0.0177,
1423231196167,0.0179,
1423231201170,0.0197,
1423231206148,0.0173,
1423231211136,0.0173,
1423231216171,0.0171,EventProcessingUnit,ScaleIn,
1423231221212,0.0187,EventProcessingUnit,ScaleIn,
1423231226207,0.0192,EventProcessingUnit,ScaleIn,
1423231231211,0.0741,EventProcessingUnit,ScaleIn,
1423231236213,0.0324,EventProcessingUnit,ScaleIn,
1423231241209,0.0611,
1423231246213,0.0611,
1423231251235,0.037,
1423231256509,0.0322,
1423231261241,0.0255,
1423231266239,0.0298,
1423231271247,0.0298,
1423231276242,0.0291,
1423231281242,1.2222,
1423231286242,0.0421,
1423231291243,0.0421,
1423231296242,0.047,
1423231301243,1.2222,
1423231306243,0.1746,
1423231311246,0.1746,
1423231316565,1.2222,
1423231321264,1.2222,
1423231324082,1.2222,
1423231329081,1.2222,EventProcessingUnit,ScaleOut,
1423231334084,1.2222,EventProcessingUnit,ScaleOut,
1423231339085,1.2222,EventProcessingUnit,ScaleOut,
1423231344082,1.2222,EventProcessingUnit,ScaleOut,
1423231349081,1.2222,EventProcessingUnit,ScaleOut,
1423231354083,1.2222,EventProcessingUnit,ScaleOut,
1423231359083,1.2222,EventProcessingUnit,ScaleOut,
1423231364082,0.0278,EventProcessingUnit,ScaleOut,
1423231369086,0.0278,EventProcessingUnit,ScaleOut,
1423231374089,0.0278,EventProcessingUnit,ScaleOut,
1423231379083,0.0278,EventProcessingUnit,ScaleOut,
1423231384084,0.0278,EventProcessingUnit,ScaleOut,
1423231389086,0.0278,EventProcessingUnit,ScaleOut,
1423231394088,0.0278,EventProcessingUnit,ScaleOut,
1423231399085,0.0272,EventProcessingUnit,ScaleOut,
1423231404086,0.6111,EventProcessingUnit,ScaleOut,
1423231409153,0.6111,EventProcessingUnit,ScaleOut,
1423231414138,0.0873,EventProcessingUnit,ScaleOut,
1423231419138,0.0873,EventProcessingUnit,ScaleOut,
1423231424139,1.2222,EventProcessingUnit,ScaleOut,
1423231429139,1.2222,EventProcessingUnit,ScaleOut,
1423231434138,1.2222,EventProcessingUnit,ScaleOut,
1423231439139,1.2222,EventProcessingUnit,ScaleOut,
1423231444164,1.2222,EventProcessingUnit,ScaleOut,
1423231449157,1.2222,EventProcessingUnit,ScaleOut,
1423231454157,1.2222,EventProcessingUnit,ScaleOut,
1423231459159,1.2222,EventProcessingUnit,ScaleOut,
1423231464158,1.2222,EventProcessingUnit,ScaleOut,
1423231469159,1.2222,EventProcessingUnit,ScaleOut,
1423231474159,1.2222,EventProcessingUnit,ScaleOut,
1423231479165,1.2222,EventProcessingUnit,ScaleOut,
1423231484161,1.2222,EventProcessingUnit,ScaleOut,
1423231489160,1.2222,EventProcessingUnit,ScaleOut,
1423231494162,1.2222,EventProcessingUnit,ScaleOut,
1423231499163,1.2222,EventProcessingUnit,ScaleOut,
1423231504161,1.2222,EventProcessingUnit,ScaleOut,
1423231509166,1.2222,EventProcessingUnit,ScaleOut,
1423231514162,1.2222,EventProcessingUnit,ScaleOut,
1423231519163,1.2222,EventProcessingUnit,ScaleOut,
1423231524162,1.2222,EventProcessingUnit,ScaleOut,
1423231529187,1.2222,EventProcessingUnit,ScaleOut,
1423231534171,1.2222,EventProcessingUnit,ScaleOut,
1423231539177,1.2222,EventProcessingUnit,ScaleOut,
1423231544175,1.2222,EventProcessingUnit,ScaleOut,
1423231549174,1.2222,EventProcessingUnit,ScaleOut,
1423231554174,1.2222,EventProcessingUnit,ScaleOut,
1423231559179,1.2222,EventProcessingUnit,ScaleOut,
1423231564177,-1.2222,EventProcessingUnit,ScaleOut,
1423231569177,0.0284,EventProcessingUnit,ScaleOut,
1423231574177,0.0284,EventProcessingUnit,ScaleOut,
1423231579180,0.0284,EventProcessingUnit,ScaleOut,
1423231584178,0.0284,EventProcessingUnit,ScaleOut,
1423231589178,0.0362,
1423231594179,0.0622,
1423231599185,0.0622,
1423231604181,0.0185,
1423231609179,0.0113,
1423231614181,0.0104,
1423231619180,0.0134,
1423231624180,0.0278,
1423231629180,0.0972,
1423231634182,0.1111,
1423231639183,0.0181,
1423231644181,0.0111,
1423231649182,0.0114,
1423231654195,0.0239,
1423231659190,0.0778,
1423231664192,0.0251,
1423231669192,0.0136,
1423231674191,0.0105,
1423231679193,0.0121,
1423231684192,0.0278,
1423231689192,0.0576,
1423231694192,0.0311,
1423231699195,0.0102,
1423231704194,0.0135,
1423231709197,0.0131,
1423231714195,0.0148,
1423231719196,0.0305,
1423231724195,0.0331,
1423231729195,0.0197,
1423231734195,0.0128,
1423231739201,0.0136,
1423231744196,0.0294,EventProcessingUnit,ScaleOut,
1423231749197,0.0317,EventProcessingUnit,ScaleOut,
1423231754198,0.0207,EventProcessingUnit,ScaleOut,
1423231759204,0.0157,EventProcessingUnit,ScaleOut,
1423231764199,0.013,EventProcessingUnit,ScaleOut,
1423231769200,0.0136,EventProcessingUnit,ScaleOut,
1423231774202,0.0219,EventProcessingUnit,ScaleOut,
1423231779201,0.0331,EventProcessingUnit,ScaleOut,
1423231784201,0.0179,EventProcessingUnit,ScaleOut,
1423231789202,0.0128,EventProcessingUnit,ScaleOut,
1423231794233,0.0148,EventProcessingUnit,ScaleOut,
1423231799220,0.013,EventProcessingUnit,ScaleOut,
1423231804220,0.0177,EventProcessingUnit,ScaleOut,
1423231809228,0.0278,EventProcessingUnit,ScaleOut,
1423231814225,0.0247,EventProcessingUnit,ScaleOut,
1423231819226,0.0324,EventProcessingUnit,ScaleOut,
1423231824226,0.0157,EventProcessingUnit,ScaleOut,
1423231829224,0.0133,EventProcessingUnit,ScaleOut,
1423231834224,0.0126,EventProcessingUnit,ScaleOut,
1423231839224,0.0202,EventProcessingUnit,ScaleOut,
1423231844225,0.0268,EventProcessingUnit,ScaleOut,
1423231849225,0.0288,EventProcessingUnit,ScaleOut,
1423231854225,0.0148,EventProcessingUnit,ScaleOut,
1423231859227,0.0124,EventProcessingUnit,ScaleOut,
1423231864226,0.0145,EventProcessingUnit,ScaleOut,
1423231869232,0.0143,EventProcessingUnit,ScaleOut,
1423231874230,0.0299,EventProcessingUnit,ScaleOut,
1423231879230,0.0283,EventProcessingUnit,ScaleOut,
1423231884231,0.0133,EventProcessingUnit,ScaleOut,
1423231889231,0.013,EventProcessingUnit,ScaleOut,
1423231894232,0.0171,EventProcessingUnit,ScaleOut,
1423231899232,0.0239,EventProcessingUnit,ScaleOut,
1423231904231,0.0305,EventProcessingUnit,ScaleOut,
1423231909230,0.0135,EventProcessingUnit,ScaleOut,
1423231914231,0.0141,EventProcessingUnit,ScaleOut,
1423231919232,0.0126,EventProcessingUnit,ScaleOut,
1423231924231,0.0181,EventProcessingUnit,ScaleOut,
1423231929234,0.0294,EventProcessingUnit,ScaleOut,
1423231934233,0.0283,EventProcessingUnit,ScaleOut,
1423231939232,0.0205,EventProcessingUnit,ScaleOut,
1423231944233,0.0147,EventProcessingUnit,ScaleOut,
1423231949233,0.0133,EventProcessingUnit,ScaleOut,
1423231954233,0.0169,EventProcessingUnit,ScaleOut,
1423231959234,0.0299,EventProcessingUnit,ScaleOut,
1423231964238,0.0317,EventProcessingUnit,ScaleOut,
1423231969234,0.0213,EventProcessingUnit,ScaleOut,
1423231974237,0.0135,EventProcessingUnit,ScaleOut,
1423231979235,0.0132,EventProcessingUnit,ScaleOut,
1423231984235,0.0264,EventProcessingUnit,ScaleOut,
1423231989240,0.0294,EventProcessingUnit,ScaleOut,
1423231994237,0.0251,EventProcessingUnit,ScaleOut,
1423231999242,0.0144,EventProcessingUnit,ScaleOut,
1423232004238,0.0126,EventProcessingUnit,ScaleOut,
1423232009240,0.0192,EventProcessingUnit,ScaleOut,
1423232014240,0.0147,EventProcessingUnit,ScaleOut,
1423232019241,0.0205,EventProcessingUnit,ScaleOut,
1423232024239,0.0299,EventProcessingUnit,ScaleOut,
1423232029241,0.0216,EventProcessingUnit,ScaleOut,
1423232034247,0.0125,EventProcessingUnit,ScaleOut,
1423232039243,0.0164,EventProcessingUnit,ScaleOut,
1423232044242,0.0173,
1423232049244,0.0525,
1423232054254,0.0326,
1423232059242,0.031,
1423232064250,0.0182,
1423232069251,0.0141,
1423232074249,0.0119,
1423232079250,0.0291,
1423232084250,0.0821,
1423232089252,0.0233,
1423232094253,0.0148,
1423232099252,0.0127,
1423232104253,0.0222,
1423232109250,0.042,
1423232114252,0.1349,
1423232119254,0.032,
1423232124253,0.016,
1423232129253,0.0127,
1423232134254,0.0183,
1423232139256,0.0484,
1423232144258,0.0787,
1423232149255,0.0208,
1423232154257,0.0124,
1423232159257,0.0142,
1423232164259,0.035,
1423232169258,0.0511,
1423232174258,0.0193,
1423232179258,0.013,
1423232184258,0.014,
1423232189258,0.0378,
1423232194259,0.0429,EventProcessingUnit,ScaleOut,
1423232199262,0.0183,EventProcessingUnit,ScaleOut,
1423232204259,0.0136,EventProcessingUnit,ScaleOut,
1423232209260,0.0134,EventProcessingUnit,ScaleOut,
1423232214260,0.0138,EventProcessingUnit,ScaleOut,
1423232219260,0.0278,EventProcessingUnit,ScaleOut,
1423232224261,0.0675,EventProcessingUnit,ScaleOut,
1423232229265,0.0994,EventProcessingUnit,ScaleOut,
1423232234261,0.0278,EventProcessingUnit,ScaleOut,
1423232239262,0.0161,EventProcessingUnit,ScaleOut,
1423232244263,0.0129,EventProcessingUnit,ScaleOut,
1423232249262,0.0131,EventProcessingUnit,ScaleOut,
1423232254264,0.0337,EventProcessingUnit,ScaleOut,
1423232259265,0.0756,EventProcessingUnit,ScaleOut,
1423232264265,0.0187,EventProcessingUnit,ScaleOut,
1423232269267,0.0132,EventProcessingUnit,ScaleOut,
1423232274264,0.0128,EventProcessingUnit,ScaleOut,
1423232279265,0.0252,EventProcessingUnit,ScaleOut,
1423232284265,0.1111,EventProcessingUnit,ScaleOut,
1423232289284,0.0278,EventProcessingUnit,ScaleOut,
1423232294281,0.0139,EventProcessingUnit,ScaleOut,
1423232299283,0.0123,EventProcessingUnit,ScaleOut,
1423232304283,0.016,EventProcessingUnit,ScaleOut,
1423232309282,0.0572,EventProcessingUnit,ScaleOut,
1423232314287,0.0274,EventProcessingUnit,ScaleOut,
1423232319283,0.015,EventProcessingUnit,ScaleOut,
1423232324297,0.0124,EventProcessingUnit,ScaleOut,
1423232329289,0.0131,EventProcessingUnit,ScaleOut,
1423232334291,0.017,EventProcessingUnit,ScaleOut,
1423232339291,0.0394,EventProcessingUnit,ScaleOut,
1423232344291,0.0497,EventProcessingUnit,ScaleOut,
1423232349293,0.0157,EventProcessingUnit,ScaleOut,
1423232354291,0.0127,EventProcessingUnit,ScaleOut,
1423232359293,0.0154,EventProcessingUnit,ScaleOut,
1423232364294,0.0402,EventProcessingUnit,ScaleOut,
1423232369293,0.0944,EventProcessingUnit,ScaleOut,
1423232374293,0.0262,EventProcessingUnit,ScaleOut,
1423232379292,0.0142,EventProcessingUnit,ScaleOut,
1423232384300,0.012,EventProcessingUnit,ScaleOut,
1423232389294,0.0193,EventProcessingUnit,ScaleOut,
1423232394299,0.0756,EventProcessingUnit,ScaleOut,
1423232399295,0.0461,EventProcessingUnit,ScaleOut,
1423232404297,0.016,EventProcessingUnit,ScaleOut,
1423232409294,0.0129,EventProcessingUnit,ScaleOut,
1423232414295,0.0122,EventProcessingUnit,ScaleOut,
1423232419296,0.0222,EventProcessingUnit,ScaleOut,
1423232424295,0.1111,
1423232429297,0.057,
1423232434296,0.0463,
1423232439297,0.0247,
1423232444297,0.0176,
1423232449297,0.0174,
1423232454299,0.0204,
1423232459300,0.0635,
1423232464297,0.0347,
1423232469297,0.0224,
1423232474300,0.0162,
1423232479300,0.0181,
1423232484315,0.0463,
1423232489312,0.0454,
1423232494315,0.0218,
1423232499312,0.016,
1423232504313,0.0212,
1423232509315,0.0227,
1423232514313,0.0617,
1423232519316,0.0444,
1423232524315,0.0292,EventProcessingUnit,ScaleOut,
1423232529318,0.0377,EventProcessingUnit,ScaleOut,
1423232534315,0.0278,EventProcessingUnit,ScaleOut,
1423232539315,0.0436,EventProcessingUnit,ScaleOut,
1423232544315,0.0202,EventProcessingUnit,ScaleOut,
1423232549315,0.0167,EventProcessingUnit,ScaleOut,
1423232554317,0.0184,EventProcessingUnit,ScaleOut,
1423232559317,0.0505,EventProcessingUnit,ScaleOut,
1423232564328,0.0377,EventProcessingUnit,ScaleOut,
1423232569316,0.0271,EventProcessingUnit,ScaleOut,
1423232574316,0.0182,EventProcessingUnit,ScaleOut,
1423232579318,0.016,EventProcessingUnit,ScaleOut,
1423232584318,0.0255,EventProcessingUnit,ScaleOut,
1423232589321,0.0673,EventProcessingUnit,ScaleOut,
1423232594323,0.0309,EventProcessingUnit,ScaleOut,
1423232599318,0.0172,EventProcessingUnit,ScaleOut,
1423232604322,0.0172,EventProcessingUnit,ScaleOut,
1423232609319,0.0198,EventProcessingUnit,ScaleOut,
1423232614321,0.0601,EventProcessingUnit,ScaleOut,
1423232619344,0.0364,EventProcessingUnit,ScaleOut,
1423232624345,0.0218,EventProcessingUnit,ScaleOut,
1423232629326,0.0195,EventProcessingUnit,ScaleOut,
1423232634327,0.0166,EventProcessingUnit,ScaleOut,
1423232639326,0.0181,EventProcessingUnit,ScaleOut,
1423232644326,0.0377,EventProcessingUnit,ScaleOut,
1423232649328,0.0473,EventProcessingUnit,ScaleOut,
1423232654327,0.0274,EventProcessingUnit,ScaleOut,
1423232659328,0.0198,EventProcessingUnit,ScaleOut,
1423232664329,0.0172,EventProcessingUnit,ScaleOut,
1423232669330,0.017,EventProcessingUnit,ScaleOut,
1423232674330,0.0268,EventProcessingUnit,ScaleOut,
1423232679331,0.0542,EventProcessingUnit,ScaleOut,
1423232684333,0.0347,EventProcessingUnit,ScaleOut,
1423232689333,0.0253,EventProcessingUnit,ScaleOut,
1423232694330,0.0182,EventProcessingUnit,ScaleOut,
1423232699331,0.0163,EventProcessingUnit,ScaleOut,
1423232704331,0.03,EventProcessingUnit,ScaleOut,
1423232709332,0.0483,EventProcessingUnit,ScaleOut,
1423232714331,0.0454,EventProcessingUnit,ScaleOut,
1423232719332,0.0463,EventProcessingUnit,ScaleOut,
1423232724336,0.0332,EventProcessingUnit,ScaleOut,
1423232729335,0.0231,EventProcessingUnit,ScaleOut,
1423232734336,0.021,EventProcessingUnit,ScaleOut,
1423232739349,0.0166,EventProcessingUnit,ScaleOut,
1423232744334,0.0192,EventProcessingUnit,ScaleOut,
1423232749335,0.0436,EventProcessingUnit,ScaleOut,
1423232754335,0.0463,EventProcessingUnit,ScaleOut,
1423232759336,0.0247,EventProcessingUnit,ScaleOut,
1423232764338,0.0193,EventProcessingUnit,ScaleOut,
1423232769338,0.0174,EventProcessingUnit,ScaleOut,
1423232774336,0.0163,EventProcessingUnit,ScaleOut,
1423232779337,0.0255,EventProcessingUnit,ScaleOut,
1423232784339,0.0473,EventProcessingUnit,ScaleOut,
1423232789339,0.0494,EventProcessingUnit,ScaleOut,
1423232794339,0.0239,EventProcessingUnit,ScaleOut,
1423232799338,0.0184,EventProcessingUnit,ScaleOut,
1423232804339,0.0198,
1423232809340,0.022,
1423232814341,0.0341,
1423232819339,0.0482,
1423232824340,0.037,
1423232829339,0.0248,
1423232834345,0.0287,
1423232839342,0.0224,
1423232844360,0.0275,
1423232849341,0.0456,
1423232854342,0.037,
1423232859342,0.0312,
1423232864342,0.0246,
1423232869343,0.0209,EventProcessingUnit,ScaleOut,
1423232874343,0.0355,EventProcessingUnit,ScaleOut,
