1422889985041,51.7,1.0,
1422889990038,51.7,1.0,
1422889995049,51.7,1.0,
1422890000038,51.7,1.0,
1422890005041,54.3,1.0,
1422890010041,54.3,1.0,
1422890015038,54.3,1.0,
1422890020041,54.3,1.0,
1422890025040,88.3,1.0,
1422890030055,88.3,1.0,
1422890035041,88.3,1.0,
1422890040048,88.3,1.0,
1422890045048,78.9,1.0,
1422890050045,78.9,1.0,
1422890055046,78.9,1.0,
1422890060044,78.9,1.0,
1422890065044,85.8,1.0,
1422890070044,85.8,1.0,
1422890075047,85.8,1.0,
1422890080048,85.8,1.0,
1422890085045,84.0,1.0,
1422890090052,84.0,1.0,
1422890095050,84.0,1.0,
1422890100051,84.0,1.0,
1422890105053,87.8,1.0,
1422890110054,87.8,1.0,
1422890115055,87.8,1.0,
1422890120056,87.8,1.0,
1422890125053,88.7,1.0,
1422890130074,88.7,1.0,
1422890135053,88.7,1.0,
1422890140052,88.7,1.0,
1422890145056,94.7,1.0,
1422890150056,94.7,1.0,
1422890155055,94.7,1.0,
1422890160057,94.7,1.0,
1422890165058,93.0,1.0,
1422890170057,93.0,1.0,
1422890175054,93.0,1.0,
1422890180059,93.0,1.0,
1422890185057,93.6,1.0,
1422890190055,93.6,1.0,
1422890195057,93.6,1.0,
1422890200057,93.6,1.0,
1422890205059,96.3,1.0,
1422890210058,96.3,1.0,
1422890215060,96.3,1.0,
1422890220059,96.3,1.0,
1422890225060,90.2,1.0,
1422890230061,90.2,1.0,
1422890235063,90.2,1.0,
1422890240059,90.2,1.0,
1422890245060,95.8,1.0,
1422890250062,95.8,1.0,
1422890255062,95.8,1.0,
1422890260061,95.8,1.0,
1422890265064,91.9,1.0,
1422890270062,91.9,1.0,
1422890275063,91.9,1.0,
1422890280065,91.9,1.0,
1422890285081,93.6,1.0,
1422890290068,93.6,1.0,
1422890295065,93.6,1.0,
1422890300068,93.6,1.0,
1422890305063,91.4,1.0,
1422890310063,91.4,1.0,
1422890315067,91.4,1.0,
1422890320068,91.4,1.0,
1422890325068,96.7,1.0,
1422890330065,96.7,1.0,
1422890335066,96.7,1.0,
1422890340066,96.7,1.0,
1422890345067,96.7,1.0,
1422890350068,96.7,1.0,
1422890355075,96.7,1.0,
1422890360069,96.7,1.0,
1422890365067,93.9,1.0,
1422890370069,93.9,1.0,
1422890375070,93.9,1.0,
1422890380068,93.9,1.0,
1422890385070,97.1,1.0,
1422890390070,97.1,1.0,
1422890395071,97.1,1.0,
1422890400072,97.1,1.0,
1422890405072,88.6,1.0,
1422890410071,88.6,1.0,
1422890415073,88.6,1.0,
1422890420071,88.6,1.0,
1422890425071,96.8,1.0,
1422890430075,96.8,1.0,
1422890435084,96.8,1.0,
1422890440074,96.8,1.0,
1422890445073,87.3,1.0,
1422890450075,87.3,1.0,
1422890455076,87.3,1.0,
1422890460074,87.3,1.0,
1422890465074,96.8,1.0,
1422890470074,96.8,1.0,
1422890475074,96.8,1.0,
1422890480075,96.8,1.0,
1422890485079,92.3,1.0,
1422890490076,92.3,1.0,
1422890495078,92.3,1.0,
1422890500075,92.3,1.0,
1422890505078,97.4,1.0,
1422890510076,97.4,1.0,
1422890515076,97.4,1.0,
1422890520080,97.4,1.0,
1422890525089,93.0,1.0,
1422890530083,93.0,1.0,
1422890535083,93.0,1.0,
1422890540080,93.0,1.0,
1422890545099,97.1,1.0,
1422890550079,97.1,1.0,
1422890555078,97.1,1.0,
1422890560080,97.1,1.0,
1422890565082,97.1,1.0,
1422890570080,97.1,1.0,
1422890575083,97.1,1.0,
1422890580082,97.1,1.0,
1422890585081,89.6,1.0,
1422890590081,89.6,1.0,
1422890595081,89.6,1.0,
1422890600085,89.6,1.0,
1422890605082,97.1,1.0,
1422890610085,97.1,1.0,
1422890615082,97.1,1.0,
1422890620083,97.1,1.0,
1422890625085,92.5,1.0,
1422890630084,92.5,1.0,
1422890635083,92.5,1.0,
1422890640083,92.5,1.0,
1422890645083,97.6,1.0,
1422890650084,97.6,1.0,
1422890655084,97.6,1.0,
1422890660086,97.6,1.0,
1422890665086,97.6,1.0,
1422890670085,97.6,1.0,
1422890675085,97.6,1.0,
1422890680085,97.6,1.0,
1422890685088,93.7,1.0,
1422890690086,93.7,1.0,
1422890695086,93.7,1.0,
1422890700088,93.7,1.0,
1422890705088,93.7,1.0,
1422890710087,93.7,1.0,
