Time ,cpuUsage ,cost ,latency ,numberOfVMs ,ongoingAction,targetedNodeID
Wed Feb 12 16:15:54 UTC 2014,50.175,0.36,0.1866,3,,
Wed Feb 12 16:16:01 UTC 2014,35.6,0.36,0.1867,3,,
Wed Feb 12 16:16:15 UTC 2014,35.6,0.36,0.1867,3,,
Wed Feb 12 16:16:21 UTC 2014,35.6,0.36,0.1867,3,,
Wed Feb 12 16:16:34 UTC 2014,55.375,0.36,0.1867,3,,
Wed Feb 12 16:16:49 UTC 2014,55.375,0.36,0.1867,3,,
Wed Feb 12 16:16:58 UTC 2014,52.075,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:17:11 UTC 2014,52.075,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:17:21 UTC 2014,52.075,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:17:36 UTC 2014,52.075,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:17:47 UTC 2014,49.8,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:18:04 UTC 2014,42.5,0.36,0.1868,3,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:18:15 UTC 2014,36.15,0.36,0.1868,3,,
Wed Feb 12 16:18:29 UTC 2014,36.15,0.36,0.1868,3,,
Wed Feb 12 16:18:44 UTC 2014,41.925,0.36,0.1868,3,,
Wed Feb 12 16:18:54 UTC 2014,41.925,0.36,0.1868,3,,
Wed Feb 12 16:19:04 UTC 2014,41.925,0.36,0.1868,3,,
Wed Feb 12 16:19:17 UTC 2014,41.925,0.36,0.1868,3,,
Wed Feb 12 16:19:28 UTC 2014,42.925,0.36,0.1868,3,,
Wed Feb 12 16:19:37 UTC 2014,42.925,0.36,0.1868,3,,
Wed Feb 12 16:19:53 UTC 2014,32.7,0.36,0.1868,3,,
Wed Feb 12 16:20:08 UTC 2014,32.7,0.36,0.1868,3,,
Wed Feb 12 16:20:19 UTC 2014,32.7,0.36,0.1868,3,,
Wed Feb 12 16:20:27 UTC 2014,37.575,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:20:44 UTC 2014,37.575,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:20:55 UTC 2014,37.15,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:21:05 UTC 2014,37.15,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:21:18 UTC 2014,39.35,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:21:31 UTC 2014,39.35,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:21:42 UTC 2014,41.65,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:21:58 UTC 2014,41.65,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:22:08 UTC 2014,41.65,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:22:18 UTC 2014,41.65,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:22:29 UTC 2014,51.3,0.36,0.1869,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:22:46 UTC 2014,48.3,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:22:56 UTC 2014,48.3,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:23:11 UTC 2014,48.3,0.36,0.1868,3,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:23:26 UTC 2014,47.75,0.36,0.1868,3,,
Wed Feb 12 16:23:36 UTC 2014,50.25,0.36,0.1868,3,,
Wed Feb 12 16:23:53 UTC 2014,50.25,0.36,0.1868,3,,
Wed Feb 12 16:23:59 UTC 2014,50.25,0.36,0.1868,3,,
Wed Feb 12 16:24:06 UTC 2014,49.775,0.36,0.1871,3,,
Wed Feb 12 16:24:17 UTC 2014,49.775,0.36,0.1871,3,,
Wed Feb 12 16:24:33 UTC 2014,49.775,0.36,0.1871,3,,
Wed Feb 12 16:24:46 UTC 2014,46.35,0.36,0.1871,3,,
Wed Feb 12 16:24:55 UTC 2014,46.35,0.36,0.1871,3,,
Wed Feb 12 16:25:08 UTC 2014,49.85,0.36,0.1871,3,,
Wed Feb 12 16:25:22 UTC 2014,54.3,0.36,0.1871,3,,
Wed Feb 12 16:25:33 UTC 2014,54.3,0.36,0.1871,3,,
Wed Feb 12 16:25:45 UTC 2014,51.9,0.36,0.1871,3,,
Wed Feb 12 16:25:57 UTC 2014,51.9,0.36,0.1871,3,,
Wed Feb 12 16:26:04 UTC 2014,51.9,0.36,0.1871,3,,
Wed Feb 12 16:26:16 UTC 2014,46.125,0.36,0.1871,3,,
Wed Feb 12 16:26:29 UTC 2014,46.125,0.36,0.1871,3,,
Wed Feb 12 16:26:36 UTC 2014,44.65,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:26:56 UTC 2014,44.65,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:27:07 UTC 2014,38.65,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:27:24 UTC 2014,39.2,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:27:35 UTC 2014,39.2,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:27:50 UTC 2014,39.2,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:28:07 UTC 2014,41.7,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:28:21 UTC 2014,41.7,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:28:34 UTC 2014,38.35,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:28:46 UTC 2014,41.7,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:02 UTC 2014,41.7,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:15 UTC 2014,38.8,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:28 UTC 2014,51.55,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:41 UTC 2014,38.65,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:56 UTC 2014,38.65,0.36,0.1871,3,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:30:08 UTC 2014,46.75,0.36,0.1871,2,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:30:22 UTC 2014,46.75,0.24,0.1871,2,,
Wed Feb 12 16:30:32 UTC 2014,59.9,0.24,0.1871,2,,
Wed Feb 12 16:30:41 UTC 2014,59.9,0.24,0.1871,2,,
Wed Feb 12 16:30:48 UTC 2014,59.9,0.24,0.1871,2,,
Wed Feb 12 16:30:55 UTC 2014,64.05,0.24,0.1871,2,,
Wed Feb 12 16:31:14 UTC 2014,64.05,0.24,0.1871,2,,
Wed Feb 12 16:31:26 UTC 2014,56.15,0.24,0.1875,2,,
Wed Feb 12 16:31:38 UTC 2014,53.5,0.24,0.1875,2,,
Wed Feb 12 16:31:56 UTC 2014,48.4,0.24,0.1875,2,,
Wed Feb 12 16:32:14 UTC 2014,48.4,0.24,0.1875,2,,
Wed Feb 12 16:32:29 UTC 2014,52.6,0.24,0.1874,2,,
Wed Feb 12 16:32:40 UTC 2014,52.6,0.24,0.1874,2,,
Wed Feb 12 16:32:52 UTC 2014,55.5,0.24,0.1874,2,,
Wed Feb 12 16:33:00 UTC 2014,55.5,0.24,0.1874,2,,
Wed Feb 12 16:33:07 UTC 2014,55.15,0.24,0.1874,2,,
