Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 16:29:44 UTC 2014,51.8,0.24,0.3664,2,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:29:59 UTC 2014,51.8,0.24,0.3664,2,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:30:09 UTC 2014,60.4,0.24,0.3662,2,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 16:30:20 UTC 2014,60.4,0.12,0.3662,1,,
Wed Feb 12 16:30:32 UTC 2014,71.4,0.12,0.359,1,,
Wed Feb 12 16:30:44 UTC 2014,71.4,0.12,0.359,1,,
Wed Feb 12 16:30:58 UTC 2014,71.4,0.12,0.359,1,,
Wed Feb 12 16:31:10 UTC 2014,88.2,0.12,0.3536,1,,
Wed Feb 12 16:31:20 UTC 2014,70.1,0.12,0.3422,1,,
Wed Feb 12 16:31:33 UTC 2014,70.3,0.12,0.3355,1,,
Wed Feb 12 16:31:50 UTC 2014,70.3,0.12,0.3355,1,,
Wed Feb 12 16:31:57 UTC 2014,65.8,0.12,0.3338,1,,
Wed Feb 12 16:32:12 UTC 2014,65.8,0.12,0.3338,1,,
Wed Feb 12 16:32:19 UTC 2014,65.8,0.12,0.3338,1,,
Wed Feb 12 16:32:26 UTC 2014,65.8,0.12,0.3338,1,,
Wed Feb 12 16:32:35 UTC 2014,63.4,0.12,0.3293,1,,
Wed Feb 12 16:32:48 UTC 2014,72.8,0.12,0.3255,1,,
Wed Feb 12 16:32:55 UTC 2014,72.8,0.12,0.3255,1,,
Wed Feb 12 16:33:10 UTC 2014,72.1,0.12,0.3105,1,,
Wed Feb 12 16:33:26 UTC 2014,72.1,0.12,0.3105,1,,
Wed Feb 12 16:33:34 UTC 2014,76.3,0.12,0.3002,1,,
Wed Feb 12 16:33:47 UTC 2014,76.3,0.12,0.3002,1,,
Wed Feb 12 16:33:59 UTC 2014,76.3,0.12,0.3002,1,,
Wed Feb 12 16:34:11 UTC 2014,62.3,0.12,0.2977,1,,
Wed Feb 12 16:34:22 UTC 2014,68.2,0.12,0.2942,1,,
Wed Feb 12 16:34:41 UTC 2014,68.2,0.12,0.2897,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:04 UTC 2014,68.2,0.12,0.2897,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:14 UTC 2014,68.2,0.12,0.283,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:30 UTC 2014,73.7,0.12,0.283,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:43 UTC 2014,71.7,0.12,0.2945,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:35:55 UTC 2014,71.7,0.12,0.2945,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:36:13 UTC 2014,61.4,0.12,0.29,1,,
Wed Feb 12 16:36:20 UTC 2014,61.4,0.12,0.29,1,,
Wed Feb 12 16:36:37 UTC 2014,65.5,0.12,0.2918,1,,
Wed Feb 12 16:36:44 UTC 2014,65.5,0.12,0.2918,1,,
Wed Feb 12 16:36:51 UTC 2014,71.7,0.12,0.2869,1,,
Wed Feb 12 16:36:58 UTC 2014,71.7,0.12,0.2869,1,,
