Time ,totalPendingRequests ,avgPendingRequests ,totalThroughput ,avgThroughput ,cpuUsage ,instances ,cost ,avgResponseTime , ongoingAction, targetedNodeID,,,
1.42349E+12,371,185.5,95,47.5,22.25,2,0.24,7145.5,,,2002.57275,,2205
1.42349E+12,371,185.5,95,47.5,22.45,2,0.24,7145.5,,,2002.57275,,2210
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2215
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2220
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2225
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2230
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2235
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2240
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2245
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2250
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2255
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2260
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2265
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2270
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2275
1.42349E+12,399,199.5,56,28,22.45,2,0.24,11188.5,,,2004.59425,,2280
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2285
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2290
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2295
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2300
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2305
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2310
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2315
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2320
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2325
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2330
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2335
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2340
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2345
1.42349E+12,399,199.5,45,22.5,22.45,2,0.24,28920,,,2013.46,,2350
1.42349E+12,199,199,45,22.5,22.45,2,0.24,285294,,,2141.647,,2355
1.42349E+12,199,199,45,22.5,22.45,2,0.24,285294,,,2141.647,,2360
1.42349E+12,199,199,45,22.5,22.45,2,0.24,285294,,,2141.647,,2365
1.42349E+12,199,199,45,22.5,22.45,2,0.24,285294,,,2141.647,,2370
1.42349E+12,199,199,45,22.5,22.45,2,0.24,285294,,,2141.647,,2375
1.42349E+12,397,198.5,12,6,23.3,2,0.24,33504,,,2015.752,,2380
1.42349E+12,397,198.5,12,6,23.3,2,0.24,33504,,,2015.752,,2385
1.42349E+12,397,198.5,12,6,23.3,2,0.24,33504,,,2015.752,,2390
1.42349E+12,397,198.5,12,6,23.3,2,0.24,33504,,,2015.752,,2395
1.42349E+12,397,198.5,12,6,23.3,2,0.24,33504,,,2015.752,,2400
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2405
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2410
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2415
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2420
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2425
1.42349E+12,398,199,46,23,23.3,2,0.24,34881,,,2016.4405,,2430
1.42349E+12,199,199,91,45.5,24.6,2,0.24,265929,,,2131.9645,,2435
1.42349E+12,398,199,46,23,20.8,2,0.24,270368.5,,,2134.18425,,2440
1.42349E+12,398,199,46,23,20.8,2,0.24,270368.5,,,2134.18425,,2445
1.42349E+12,398,199,46,23,20.8,2,0.24,270368.5,,,2134.18425,,2450
1.42349E+12,398,199,70,35,20.8,2,0.24,204867,,,2101.4335,,2455
1.42349E+12,399,199.5,83,41.5,20.8,2,0.24,134742.5,,,2066.37125,,2460
1.42349E+12,399,199.5,92,46,20.5,2,0.24,57741,,,2027.8705,,2465
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2470
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2475
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2480
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2485
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2490
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2495
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2500
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2505
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2510
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2515
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2520
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2525
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2530
1.42349E+12,399,199.5,32,16,22,2,0.24,19052,,,2008.526,,2535
1.42349E+12,399,199.5,74,37,20.95,2,0.24,267296.5,,,2132.64825,,2540
1.42349E+12,399,199.5,74,37,20.95,2,0.24,267296.5,,,2132.64825,,2545
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2550
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2555
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2560
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2565
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2570
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2575
1.42349E+12,398,199,67,33.5,20.95,2,0.24,39062,,,2018.531,,2580
1.42349E+12,397,198.5,32,16,20.95,2,0.24,22421,,,2010.2105,,2585
1.42349E+12,399,199.5,78,39,22.1,2,0.24,276409,,,2137.2045,,2590
1.42349E+12,399,199.5,58,29,22.1,2,0.24,21862,,,2009.931,,2595
1.42349E+12,308,154,72,36,22.3,2,0.24,12034,,,2005.017,,2600
1.42349E+12,108,54,101,50.5,21.15,2,0.24,2425.5,,,2000.21275,,2605
1.42349E+12,0,0,97,48.5,21.15,2,0.24,10.5,,,10.5,,2610
1.42349E+12,4,2,86,43,21.15,2,0.24,11,,,11,,2615
1.42349E+12,2,1,115,57.5,17.5,2,0.24,11,,,11,,2620
1.42349E+12,0,0,83,41.5,13,2,0.24,13,,,13,,2625
1.42349E+12,2,1,96,48,13,2,0.24,12.5,,,12.5,,2630
1.42349E+12,1,0.5,97,48.5,13,2,0.24,10.5,,,10.5,,2635
1.42349E+12,1,0.5,97,48.5,11.85,2,0.24,10.5,,,10.5,,2640
1.42349E+12,1,0.5,106,53,11.85,2,0.24,12,,,12,,2645
1.42349E+12,1,0.5,77,38.5,11.85,2,0.24,10,,,10,,2650
1.42349E+12,1,0.5,113,56.5,11.85,2,0.24,10.5,,,10.5,,2655
1.42349E+12,2,1,94,47,11.85,2,0.24,15,,,15,,2660
1.42349E+12,1,0.5,97,48.5,11.85,2,0.24,10.5,,,10.5,,2665
1.42349E+12,1,0.5,97,48.5,11.85,2,0.24,10.5,,,10.5,,2670
1.42349E+12,3,1.5,82,41,11.85,2,0.24,11.5,,,11.5,,2675
1.42349E+12,1,0.5,116,58,11.85,2,0.24,11.5,,,11.5,,2680
1.42349E+12,1,0.5,86,43,11.85,2,0.24,10.5,,,10.5,,2685
1.42349E+12,0,0,97,48.5,11.85,2,0.24,12,,,12,,2690
1.42349E+12,2,1,96,48,11.85,2,0.24,11,,,11,,2695
1.42349E+12,2,1,94,47,12.1,2,0.24,10.5,,,10.5,,2700
1.42349E+12,2,1,114,57,12.1,2,0.24,13,,,13,,2705
1.42349E+12,1,0.5,77,38.5,12.1,2,0.24,10.5,,,10.5,,2710
1.42349E+12,4,2,99,49.5,11.6,2,0.24,11,,,11,,2715
1.42349E+12,0,0,128,64,11.6,2,0.24,10.5,,,10.5,,2720
1.42349E+12,2,1,115,57.5,11.6,2,0.24,10.5,,,10.5,,2725
1.42349E+12,0,0,133,66.5,11.6,2,0.24,13.5,,,13.5,,2730
1.42349E+12,2,1,104,52,11.6,2,0.24,16.5,,,16.5,,2735
1.42349E+12,2,1,137,68.5,12.65,2,0.24,20,,,20,,2740
1.42349E+12,1,0.5,119,59.5,14.15,2,0.24,28.5,,,28.5,,2745
1.42349E+12,7,3.5,110,55,14.15,2,0.24,35.5,,,35.5,,2750
1.42349E+12,8,4,133,66.5,14.15,2,0.24,85,,,85,,2755
1.42349E+12,12,6,107,53.5,14.45,2,0.24,60,,,60,,2760
1.42349E+12,12,6,142,71,14.45,2,0.24,61,,,61,,2765
1.42349E+12,0,0,102,51,14.45,2,0.24,45.5,,,45.5,,2770
1.42349E+12,2,1,130,65,14.45,2,0.24,41,,,41,,2775
1.42349E+12,5,2.5,149,74.5,14.45,2,0.24,55,,,55,,2780
1.42349E+12,10,5,143,71.5,15.45,2,0.24,32.5,,,32.5,,2785
1.42349E+12,8,4,151,75.5,15.45,2,0.24,47.5,,,47.5,,2790
1.42349E+12,3,1.5,131,65.5,15.45,2,0.24,26,,,26,,2795
1.42349E+12,5,2.5,155,77.5,15.95,2,0.24,33,,,33,,2800
1.42349E+12,2,1,144,72,15.95,2,0.24,31,,,31,,2805
1.42349E+12,5,2.5,143,71.5,15.95,2,0.24,26.5,,,26.5,,2810
1.42349E+12,4,2,149,74.5,15.95,2,0.24,36,,,36,,2815
1.42349E+12,8,4,139,69.5,15.95,2,0.24,19,,,19,,2820
1.42349E+12,8,4,160,80,16.4,2,0.24,29,,,29,,2825
1.42349E+12,2,1,140,70,16.4,2,0.24,21,,,21,,2830
1.42349E+12,0,0,146,73,16.4,2,0.24,21,,,21,,2835
1.42349E+12,1,0.5,146,73,16.4,2,0.24,24,,,24,,2840
1.42349E+12,6,3,143,71.5,16.4,2,0.24,19,,,19,,2845
1.42349E+12,3,1.5,152,76,16.4,2,0.24,27,,,27,,2850
1.42349E+12,2,1,134,67,16.4,2,0.24,15,,,15,,2855
1.42349E+12,3,1.5,150,75,16.4,2,0.24,17.5,,,17.5,,2860
1.42349E+12,2,1,148,74,16.4,2,0.24,21,,,21,,2865
1.42349E+12,2,1,144,72,16.4,2,0.24,21.5,,,21.5,,2870
1.42349E+12,2,1,150,75,16.4,2,0.24,27,,,27,,2875
1.42349E+12,8,4,139,69.5,16.4,2,0.24,14.5,,,14.5,,2880
1.42349E+12,7,3.5,157,78.5,16.4,2,0.24,24,,,24,,2885
1.42349E+12,2,1,142,71,16.95,2,0.24,19,,,19,,2890
1.42349E+12,1,0.5,147,73.5,16.95,2,0.24,16.5,,,16.5,,2895
1.42349E+12,2,1,146,73,16.6,2,0.24,17.5,,,17.5,,2900
1.42349E+12,6,3,143,71.5,16.4,2,0.24,17.5,,,17.5,,2905
1.42349E+12,3,1.5,151,75.5,16.4,2,0.24,29,,,29,,2910
1.42349E+12,3,1.5,133,66.5,16.4,2,0.24,17.5,,,17.5,,2915
1.42349E+12,6,3,152,76,16.4,2,0.24,23.5,,,23.5,,2920
1.42349E+12,1,0.5,145,72.5,16.4,2,0.24,16,,,16,,2925
1.42349E+12,2,1,145,72.5,16.4,2,0.24,17,,,17,,2930
1.42349E+12,2,1,148,74,16.4,2,0.24,17.5,,,17.5,,2935
1.42349E+12,5,2.5,141,70.5,16.4,2,0.24,12.5,,,12.5,,2940
1.42349E+12,7,3.5,150,75,16.4,2,0.24,23.5,,,23.5,,2945
1.42349E+12,1,0.5,143,71.5,16.4,2,0.24,16.5,,,16.5,,2950
1.42349E+12,2,1,146,73,16.4,2,0.24,17.5,,,17.5,,2955
1.42349E+12,2,1,146,73,16.4,2,0.24,17,,,17,,2960
1.42349E+12,2,1,146,73,16.3,2,0.24,15.5,,,15.5,,2965
1.42349E+12,1,0.5,148,74,16.3,2,0.24,17,,,17,,2970
1.42349E+12,2,1,138,69,16.3,2,0.24,11.5,,,11.5,,2975
1.42349E+12,2,1,145,72.5,16.3,2,0.24,13,,,13,,2980
1.42349E+12,2,1,147,73.5,16.3,2,0.24,15.5,,,15.5,,2985
1.42349E+12,2,1,146,73,16.25,2,0.24,14.5,,,14.5,,2990
1.42349E+12,2,1,146,73,16.25,2,0.24,15,,,15,,2995
1.42349E+12,5,2.5,143,71.5,16.25,2,0.24,12.5,,,12.5,,3000
1.42349E+12,4,2,154,77,16.25,2,0.24,18.5,,,18.5,,3005
1.42349E+12,1,0.5,145,72.5,16.25,2,0.24,14,,,14,,3010
1.42349E+12,1,0.5,146,73,16.25,2,0.24,13,,,13,,3015
1.42349E+12,1,0.5,146,73,16.25,2,0.24,15,,,15,,3020
1.42349E+12,3,1.5,144,72,16.25,2,0.24,16,,,16,,3025
1.42349E+12,3,1.5,151,75.5,16.25,2,0.24,28,,,28,,3030
1.42349E+12,2,1,134,67,16.25,2,0.24,15.5,,,15.5,,3035
1.42349E+12,4,2,157,78.5,16.25,2,0.24,18,,,18,,3040
1.42349E+12,2,1,145,72.5,17.95,2,0.24,13.5,,,13.5,,3045
1.42349E+12,2,1,147,73.5,17.95,2,0.24,13.5,,,13.5,,3050
1.42349E+12,2,1,146,73,17.95,2,0.24,13.5,,,13.5,,3055
1.42349E+12,3,1.5,146,73,17.95,2,0.24,12,,,12,,3060
1.42349E+12,1,0.5,148,74,16.6,2,0.24,13.5,,,13.5,,3065
1.42349E+12,2,1,144,72,16.6,2,0.24,11,,,11,,3070
1.42349E+12,2,1,146,73,16.6,2,0.24,11,,,11,,3075
1.42349E+12,2,1,145,72.5,16.95,2,0.24,11,,,11,,3080
1.42349E+12,3,1.5,146,73,16.95,2,0.24,11,,,11,,3085
1.42349E+12,4,2,143,71.5,16.95,2,0.24,11.5,,,11.5,,3090
1.42349E+12,2,1,152,76,16.95,2,0.24,17,,,17,,3095
1.42349E+12,1,0.5,140,70,17.25,2,0.24,12,,,12,,3100
1.42349E+12,3,1.5,150,75,16.45,2,0.24,11.5,,,11.5,,3105
1.42349E+12,3,1.5,145,72.5,16.45,2,0.24,11.5,,,11.5,,3110
1.42349E+12,2,1,147,73.5,16.45,2,0.24,11.5,,,11.5,,3115
1.42349E+12,1,0.5,146,73,16.45,2,0.24,11.5,,,11.5,,3120
1.42349E+12,12,6,151,75.5,16.45,2,0.24,22,,,22,,3125
1.42349E+12,78,39,182,91,16.45,2,0.24,494.5,,,494.5,,3130
1.42349E+12,121,60.5,139,69.5,16.45,2,0.24,1278,,,1278,,3135
1.42349E+12,185,92.5,109,54.5,17.85,2,0.24,2725.5,,,2000.36275,,3140
1.42349E+12,231,115.5,55,27.5,20,2,0.24,7560,,,2002.78,,3145
1.42349E+12,303,151.5,51,25.5,20,2,0.24,13859.5,,,2005.92975,,3150
1.42349E+12,345,172.5,13,6.5,20,2,0.24,62486.5,,,2030.24325,,3155
1.42349E+12,393,196.5,35,17.5,20.9,2,0.24,44051.5,,,2021.02575,,3160
1.42349E+12,399,199.5,45,22.5,20.9,2,0.24,262738,,,2130.369,,3165
1.42349E+12,400,200,59,29.5,20.9,2,0.24,24193,,,2011.0965,,3170
1.42349E+12,399,199.5,7,3.5,20.9,2,0.24,17225,,,2007.6125,,3175
1.42349E+12,400,200,21,10.5,20.9,2,0.24,287184,,,2142.592,,3180
1.42349E+12,392,196,1,0.5,20.9,2,0.24,528940,,,2263.47,,3185
1.42349E+12,24,12,127,63.5,20.9,2,0.24,1293,,,1293,,3190
1.42349E+12,1,0.5,84,42,20.9,2,0.24,10,,,10,,3195
1.42349E+12,1,0.5,110,55,16.9,2,0.24,10.5,,,10.5,,3200
1.42349E+12,1,0.5,69,34.5,12.35,2,0.24,10.5,,,10.5,,3205
1.42349E+12,1,0.5,93,46.5,12.35,2,0.24,10.5,,,10.5,,3210
1.42349E+12,3,1.5,76,38,12.35,2,0.24,10.5,,,10.5,,3215
1.42349E+12,29,14.5,142,71,11.45,2,0.24,123.5,,,123.5,,3220
1.42349E+12,22,11,160,80,12.8,2,0.24,167,,,167,,3225
1.42349E+12,19,9.5,129,64.5,12.8,2,0.24,117,,,117,,3230
1.42349E+12,21,10.5,165,82.5,12.8,2,0.24,129.5,,,129.5,,3235
1.42349E+12,7,3.5,129,64.5,15.55,2,0.24,84.5,,,84.5,,3240
1.42349E+12,14,7,163,81.5,17.5,2,0.24,72,,,72,,3245
1.42349E+12,0,0,141,70.5,17.5,2,0.24,56,,,56,,3250
1.42349E+12,4,2,146,73,17.5,2,0.24,29.5,,,29.5,,3255
1.42349E+12,2,1,147,73.5,17.5,2,0.24,19,,,19,,3260
1.42349E+12,2,1,146,73,17.5,2,0.24,16.5,,,16.5,,3265
1.42349E+12,2,1,147,73.5,17.5,2,0.24,11.5,,,11.5,,3270
1.42349E+12,1,0.5,148,74,17.5,2,0.24,12,,,12,,3275
1.42349E+12,2,1,135,67.5,17.5,2,0.24,12.5,,,12.5,,3280
1.42349E+12,5,2.5,155,77.5,17.5,2,0.24,19.5,,,19.5,,3285
1.42349E+12,1,0.5,145,72.5,17.5,2,0.24,28,,,28,,3290
1.42349E+12,8,4,140,70,17.5,2,0.24,34,,,34,,3295
1.42349E+12,15,7.5,152,76,17.5,2,0.24,80.5,,,80.5,,3300
1.42349E+12,16,8,166,83,17.5,2,0.24,88.5,,,88.5,,3305
1.42349E+12,26,13,178,89,17.5,2,0.24,136.5,,,136.5,,3310
1.42349E+12,11,5.5,169,84.5,17.5,2,0.24,129,,,129,,3315
1.42349E+12,33,16.5,171,85.5,18.55,2,0.24,151,,,151,,3320
1.42349E+12,19,9.5,170,85,19.7,2,0.24,220,,,220,,3325
1.42349E+12,41,20.5,171,85.5,19.7,2,0.24,166.5,,,166.5,,3330
1.42349E+12,30,15,170,85,19.7,2,0.24,296,,,296,,3335
1.42349E+12,35,17.5,166,83,19.7,2,0.24,212.5,,,212.5,,3340
1.42349E+12,39,19.5,182,91,19.7,2,0.24,254,,,254,,3345
1.42349E+12,20,10,162,81,19.7,2,0.24,185,,,185,,3350
1.42349E+12,46,23,170,85,19.7,2,0.24,214.5,,,214.5,,3355
1.42349E+12,12,6,173,86.5,19.7,2,0.24,216,,,216,,3360
1.42349E+12,42,21,171,85.5,19.7,2,0.24,158,,,158,,3365
1.42349E+12,20,10,174,87,19.7,2,0.24,213,,,213,,3370
1.42349E+12,26,13,170,85,19.7,2,0.24,139,,,139,,3375
1.42349E+12,22,11,177,88.5,19.7,2,0.24,173,,,173,,3380
1.42349E+12,19,9.5,167,83.5,19.7,2,0.24,100.5,,,100.5,,3385
1.42349E+12,15,7.5,178,89,19.7,2,0.24,115,,,115,,3390
1.42349E+12,9,4.5,165,82.5,19.7,2,0.24,47.5,,,47.5,,3395
1.42349E+12,6,3,176,88,19.7,2,0.24,43.5,,,43.5,,3400
1.42349E+12,5,2.5,168,84,19.7,2,0.24,17.5,,,17.5,,3405
1.42349E+12,4,2,176,88,19.05,2,0.24,19.5,,,19.5,,3410
1.42349E+12,2,1,165,82.5,18.8,2,0.24,25.5,,,25.5,,3415
1.42349E+12,8,4,175,87.5,18.8,2,0.24,50.5,,,50.5,,3420
1.42349E+12,11,5.5,170,85,18.8,2,0.24,49,,,49,,3425
1.42349E+12,15,7.5,171,85.5,18.8,2,0.24,95,,,95,,3430
1.42349E+12,14,7,162,81,18.8,2,0.24,92,,,92,,3435
1.42349E+12,28,14,173,86.5,18.8,2,0.24,123.5,,,123.5,,3440
1.42349E+12,11,5.5,170,85,18.8,2,0.24,165,,,165,,3445
1.42349E+12,40,20,162,81,18.8,2,0.24,157.5,,,157.5,,3450
1.42349E+12,25,12.5,170,85,18.8,2,0.24,233,,,233,,3455
1.42349E+12,39,19.5,166,83,18.8,2,0.24,198.5,,,198.5,,3460
1.42349E+12,43,21.5,183,91.5,18.8,2,0.24,264,,,264,,3465
1.42349E+12,22,11,164,82,18.8,2,0.24,214.5,,,214.5,,3470
1.42349E+12,44,22,173,86.5,18.8,2,0.24,214,,,214,,3475
1.42349E+12,17,8.5,170,85,18.8,2,0.24,215.5,,,215.5,,3480
1.42349E+12,37,18.5,172,86,19,2,0.24,156.5,,,156.5,,3485
1.42349E+12,19,9.5,173,86.5,19,2,0.24,198.5,,,198.5,,3490
1.42349E+12,24,12,170,85,19,2,0.24,122.5,EventProcessingUnit,ScaleOut,122.5,ECP2 started,3495
1.42349E+12,20,10,176,88,19,2,0.24,166.5,EventProcessingUnit,ScaleOut,166.5,,3500
1.42349E+12,20,10,168,84,19,2,0.24,98,EventProcessingUnit,ScaleOut,98,,3505
1.42349E+12,16,8,177,88.5,19,2,0.24,124.5,EventProcessingUnit,ScaleOut,124.5,,3510
1.42349E+12,9,4.5,166,83,19,2,0.24,61,EventProcessingUnit,ScaleOut,61,,3515
1.42349E+12,12,6,173,86.5,19,2,0.24,49.5,EventProcessingUnit,ScaleOut,49.5,,3520
1.42349E+12,3,1.5,170,85,19,2,0.24,23.5,EventProcessingUnit,ScaleOut,23.5,,3525
1.42349E+12,4,2,173,86.5,19,2,0.24,18,EventProcessingUnit,ScaleOut,18,,3530
1.42349E+12,1,0.5,173,86.5,19,2,0.24,21,EventProcessingUnit,ScaleOut,21,,3535
1.42349E+12,2,1,172,86,19,2,0.24,29,EventProcessingUnit,ScaleOut,29,,3540
1.42349E+12,12,6,172,86,19,2,0.24,37,EventProcessingUnit,ScaleOut,37,,3545
1.42349E+12,11,5.5,173,86.5,19,2,0.24,82.5,EventProcessingUnit,ScaleOut,82.5,,3550
1.42349E+12,11,5.5,162,81,19,2,0.24,67.5,EventProcessingUnit,ScaleOut,67.5,,3555
1.42349E+12,22,11,180,90,19,2,0.24,100,EventProcessingUnit,ScaleOut,100,,3560
1.42349E+12,4,2,170,85,19,2,0.24,116,EventProcessingUnit,ScaleOut,116,,3565
1.42349E+12,30,15,169,84.5,19,2,0.24,103,EventProcessingUnit,ScaleOut,103,,3570
1.42349E+12,15,7.5,171,85.5,18.9,2,0.24,179,EventProcessingUnit,ScaleOut,179,,3575
1.42349E+12,30,15,169,84.5,18.9,2,0.24,125,EventProcessingUnit,ScaleOut,125,,3580
1.42349E+12,31,15.5,178,89,18.9,2,0.24,209,EventProcessingUnit,ScaleOut,209,,3585
1.42349E+12,21,10.5,157,78.5,19.3,2,0.24,169.5,EventProcessingUnit,ScaleOut,169.5,,3590
1.42349E+12,37,18.5,176,88,19.3,2,0.24,207,EventProcessingUnit,ScaleOut,207,,3595
1.42349E+12,18,9,169,84.5,19.3,2,0.24,195,EventProcessingUnit,ScaleOut,195,,3600
1.42349E+12,36,18,172,86,19.3,2,0.24,160,EventProcessingUnit,ScaleOut,160,,3605
1.42349E+12,18,9,171,85.5,19.3,2,0.24,215.5,EventProcessingUnit,ScaleOut,215.5,,3610
1.42349E+12,32,16,169,84.5,19.3,2,0.24,133.5,EventProcessingUnit,ScaleOut,133.5,,3615
1.42349E+12,25,12.5,176,88,19.3,2,0.24,186,EventProcessingUnit,ScaleOut,186,,3620
1.42349E+12,21,10.5,167,83.5,19.3,2,0.24,112,EventProcessingUnit,ScaleOut,112,,3625
1.42349E+12,18,9,176,88,19.3,2,0.24,131,EventProcessingUnit,ScaleOut,131,,3630
1.42349E+12,9,4.5,168,84,19.3,2,0.24,80.5,EventProcessingUnit,ScaleOut,80.5,,3635
1.42349E+12,23,11.5,173,86.5,19.3,2,0.24,76.5,EventProcessingUnit,ScaleOut,76.5,,3640
1.42349E+12,4,2,175,87.5,19.3,2,0.24,71.5,EventProcessingUnit,ScaleOut,71.5,,3645
1.42349E+12,7,3.5,167,83.5,19.3,2,0.24,27.5,EventProcessingUnit,ScaleOut,27.5,,3650
1.42349E+12,2,1,177,88.5,19.3,2,0.24,17.5,EventProcessingUnit,ScaleOut,17.5,,3655
1.42349E+12,4,2,166,83,19.3,2,0.24,21.5,EventProcessingUnit,ScaleOut,21.5,,3660
1.42349E+12,9,4.5,170,85,19.2,2,0.24,25,EventProcessingUnit,ScaleOut,25,,3665
1.42349E+12,9,4.5,171,85.5,19.2,2,0.24,60.5,EventProcessingUnit,ScaleOut,60.5,,3670
1.42349E+12,9,4.5,165,82.5,19.2,2,0.24,41.5,EventProcessingUnit,ScaleOut,41.5,,3675
1.42349E+12,15,7.5,184,92,19.5,2,0.24,75,EventProcessingUnit,ScaleOut,75,,3680
1.42349E+12,3,1.5,169,84.5,20.4,2,0.24,86,EventProcessingUnit,ScaleOut,86,,3685
1.42349E+12,23,11.5,171,85.5,20.4,2,0.24,85,EventProcessingUnit,ScaleOut,85,,3690
1.42349E+12,13,6.5,172,86,20.4,2,0.24,150.5,EventProcessingUnit,ScaleOut,150.5,,3695
1.42349E+12,29,14.5,169,84.5,20.4,2,0.24,109,EventProcessingUnit,ScaleOut,109,,3700
1.42349E+12,26,13,176,88,20.4,2,0.24,183,EventProcessingUnit,ScaleOut,183,,3705
1.42349E+12,20,10,160,80,20.4,2,0.24,148,EventProcessingUnit,ScaleOut,148,,3710
1.42349E+12,33,16.5,177,88.5,20.4,2,0.24,195.5,EventProcessingUnit,ScaleOut,195.5,,3715
1.42349E+12,13,6.5,172,86,20.4,2,0.24,163.5,EventProcessingUnit,ScaleOut,163.5,,3720
1.42349E+12,33,16.5,171,85.5,20.4,2,0.24,150,EventProcessingUnit,ScaleOut,150,,3725
1.42349E+12,15,7.5,171,85.5,20.4,2,0.24,179.5,EventProcessingUnit,ScaleOut,179.5,,3730
1.42349E+12,30,15,168,84,20.4,2,0.24,123,EventProcessingUnit,ScaleOut,123,,3735
1.42349E+12,22,11,177,88.5,20.4,2,0.24,165.5,EventProcessingUnit,ScaleOut,165.5,,3740
1.42349E+12,19,9.5,167,83.5,20.4,2,0.24,102.5,EventProcessingUnit,ScaleOut,102.5,,3745
1.42349E+12,15,7.5,178,89,20.4,2,0.24,121,EventProcessingUnit,ScaleOut,121,,3750
1.42349E+12,8,4,169,84.5,20.4,2,0.24,73.5,EventProcessingUnit,ScaleOut,73.5,,3755
1.42349E+12,20,10,172,86,20.4,2,0.24,75.5,EventProcessingUnit,ScaleOut,75.5,,3760
1.42349E+12,5,2.5,175,87.5,20.4,2,0.24,85,EventProcessingUnit,ScaleOut,85,,3765
1.42349E+12,9,4.5,167,83.5,19.35,2,0.24,43.5,EventProcessingUnit,ScaleOut,43.5,,3770
1.42349E+12,6,3,178,89,18.25,2,0.24,44,EventProcessingUnit,ScaleOut,44,,3775
1.42349E+12,5,2.5,166,83,18.25,2,0.24,33.5,EventProcessingUnit,ScaleOut,33.5,,3780
1.42349E+12,9,4.5,173,86.5,18.25,2,0.24,42.5,EventProcessingUnit,ScaleOut,42.5,,3785
1.42349E+12,7,3.5,170,85,18.25,2,0.24,70.5,EventProcessingUnit,ScaleOut,70.5,,3790
1.42349E+12,15,7.5,170,85,18.25,2,0.24,47.5,EventProcessingUnit,ScaleOut,47.5,,3795
